#      time         order        fenster_g1   fenster_g2   fenster_g3   fenster_g4   fenster_g5   fenster_ge   zone_1_flo   zone_1_wa1   zone_1_wa2   zone_1_wa3   zone_1_wa4   zone_1_wa5   zone_1_wa6   zone_1_wal   zone_zone_
  1631.812244       1.0000     -6.91111E-50 -2.26233E-50  -51.055      -168.42      -50.969      6.66950E-49  -171.29       8.5676       9.3241       20.860       0.0000       0.0000       0.0000       12.928       0.0000    
  1632.488266       1.0000       0.0000     -2.45532E-64  -50.452      -166.43      -50.399     -2.45532E-64  -162.32       7.9721       8.9522       20.049       0.0000       0.0000       0.0000       12.309       0.0000    
  1632.488266       1.0000       0.0000       0.0000      -50.452      -166.43      -50.399       0.0000      -162.32       7.9721       8.9522       20.049       0.0000       0.0000       0.0000       12.309       0.0000    
  1634.888266       1.0000       0.0000       0.0000      -49.824      -164.36      -49.857       0.0000      -138.15       5.8386       7.2074       16.727       0.0000       0.0000       0.0000       9.9357       0.0000    
  1636.388266       1.0000       0.0000       0.0000      -49.882      -164.55      -49.902       0.0000      -115.02       6.0322       7.6777       16.982       0.0000       0.0000       0.0000       10.083       0.0000    
  1637.888266       1.0000       0.0000       0.0000      -50.070      -165.17      -50.101       0.0000      -94.977       6.3524       8.1972       17.365       0.0000       0.0000       0.0000       10.340       0.0000    
  1639.388266       1.0000       36.298       8.0016      -49.951      -164.52      -49.676       22.697      -66.215       8.6788       10.977       21.566       0.0000       0.0000       0.0000       14.648       0.0000    
  1640.888266       1.0000       285.06       41.257      -48.527      -156.65      -47.392       107.50       58.623       23.317       27.988       50.030       0.0000       0.0000       0.0000       32.326       0.0000    
  1642.388266       1.0000       626.08       74.585      -44.428      -139.77      -43.805       140.67       223.17       44.470       52.556       84.786       0.0000       0.0000       0.0000       53.843       0.0000    
  1643.888266       1.0000       1175.0       94.684      -43.871      -128.15      -43.898       115.74       444.13       70.453       82.716       129.01       0.0000       0.0000       0.0000       84.148       0.0000    
  1645.388266       1.0000       802.77       114.60      -40.701      -127.14      -41.707       89.428       251.31       56.449       70.260       105.07       0.0000       0.0000       0.0000       68.071       0.0000    
  1646.860453       1.0000       836.51       201.22      -40.425      -130.23      -43.035       72.835       267.31       60.423       96.637       118.33       0.0000       0.0000       0.0000       72.834       0.0000    
  1648.360453       1.0000       475.36       235.53      -42.305      -144.11      -45.829       40.302       107.86       43.268       78.757       95.185       0.0000       0.0000       0.0000       53.033       0.0000    
  1649.860453       1.0000       41.530       47.179      -46.517      -155.95      -47.264       6.4804      -121.42       12.734       10.100       25.408       0.0000       0.0000       0.0000       17.515       0.0000    
  1651.360453       1.0000     -1.37573E-70  3.65871E-72  -48.210      -159.03      -48.113      3.65871E-72  -157.36       7.5282       4.4433       16.964       0.0000       0.0000       0.0000       11.426       0.0000    
  1652.860453       1.0000     -5.47382E-48  1.10578E-48  -47.637      -157.14      -47.523      1.10578E-48  -147.94       6.8776       5.6790       16.797       0.0000       0.0000       0.0000       10.731       0.0000    
  1654.360453       1.0000      7.25701E-50  3.95247E-50  -47.063      -155.25      -46.997     -1.88828E-51  -135.51       6.0655       5.8781       15.889       0.0000       0.0000       0.0000       9.7743       0.0000    
  1655.860453       1.0000     -7.64846E-49  5.46005E-49  -46.857      -154.57      -46.862      5.33560E-48  -124.61       5.1308       5.5130       14.525       0.0000       0.0000       0.0000       8.6376       0.0000    
  1656.477172       1.0000      1.74874E-65 -1.53458E-65  -47.595      -157.01      -47.611     -1.53458E-65  -121.89       4.5505       5.0834       13.598       0.0000       0.0000       0.0000       7.9422       0.0000    
  1656.477172       1.0000       0.0000      3.99971E-82  -47.595      -157.01      -47.611      3.99748E-82  -121.89       4.5505       5.0834       13.598       0.0000       0.0000       0.0000       7.9422       0.0000    
  1658.877172       1.0000       0.0000       0.0000      -49.169      -162.20      -49.202       0.0000      -91.851       5.0962       6.2767       14.430       0.0000       0.0000       0.0000       8.3537       0.0000    
  1660.377172       1.0000       0.0000       0.0000      -48.873      -161.22      -48.902       0.0000      -77.230       5.4591       6.8754       14.903       0.0000       0.0000       0.0000       8.6342       0.0000    
  1661.877172       1.0000       0.0000       0.0000      -48.244      -159.14      -48.265       0.0000      -65.842       5.7825       7.3653       15.381       0.0000       0.0000       0.0000       8.9191       0.0000    
  1663.377172       1.0000       18.856       5.0690      -47.053      -155.16      -47.022       7.7785      -50.085       7.2124       9.0953       17.806       0.0000       0.0000       0.0000       10.892       0.0000    
  1664.877172       1.0000       121.17       29.214      -43.153      -141.76      -43.022       38.738      -6.5240       12.944       15.755       28.057       0.0000       0.0000       0.0000       17.397       0.0000    
  1666.377172       1.0000       220.39       50.854      -39.200      -128.13      -39.153       58.914       39.154       19.625       23.508       39.067       0.0000       0.0000       0.0000       24.536       0.0000    
  1667.877172       1.0000       243.01       57.011      -37.390      -122.11      -37.522       58.546       49.539       21.586       25.787       42.234       0.0000       0.0000       0.0000       26.771       0.0000    
  1669.377172       1.0000       381.63       80.388      -32.553      -105.35      -32.515       73.325       117.58       31.965       38.610       60.466       0.0000       0.0000       0.0000       38.787       0.0000    
  1670.877172       1.0000       356.33       93.426      -31.607      -103.45      -32.133       58.597       103.45       31.094       40.978       59.740       0.0000       0.0000       0.0000       37.718       0.0000    
  1672.377172       1.0000       150.37       56.980      -33.193      -110.62      -33.872       29.205       4.5577       16.864       22.738       34.714       0.0000       0.0000       0.0000       21.113       0.0000    
  1673.877172       1.0000       17.675       9.6501      -34.285      -113.39      -34.389       4.5543      -68.428       6.7456       8.0297       15.257       0.0000       0.0000       0.0000       9.2758       0.0000    
  1675.377172       1.0000     -3.69596E-65 -9.18554E-66  -36.120      -119.12      -36.112      8.67056E-67  -62.094       7.1900       8.3140       16.009       0.0000       0.0000       0.0000       9.7719       0.0000    
  1676.877172       1.0000      1.67048E-52   0.0000      -36.151      -119.22      -36.141       0.0000      -52.967       7.8342       9.3174       17.142       0.0000       0.0000       0.0000       10.472       0.0000    
  1678.377172       1.0000      3.16301E-48 -1.72951E-46  -36.886      -121.65      -36.878      2.21156E-48  -46.184       8.1207       9.7872       17.582       0.0000       0.0000       0.0000       10.747       0.0000    
  1679.877172       1.0000       0.0000       0.0000      -38.931      -128.42      -38.932       0.0000      -41.386       8.2099       9.9694       17.644       0.0000       0.0000       0.0000       10.789       0.0000    
  1680.474063       1.0000       0.0000       0.0000      -39.060      -128.85      -39.062       0.0000      -39.266       8.3112       10.111       17.778       0.0000       0.0000       0.0000       10.882       0.0000    
  1680.474063       1.0000       0.0000       0.0000      -39.060      -128.85      -39.062       0.0000      -39.266       8.3112       10.111       17.778       0.0000       0.0000       0.0000       10.882       0.0000    
  1682.874063       1.0000       0.0000       0.0000      -40.657      -134.12      -40.626       0.0000      -32.953       8.5741       10.458       18.034       0.0000       0.0000       0.0000       11.084       0.0000    
  1684.374063       1.0000       0.0000       0.0000      -42.635      -140.64      -42.568       0.0000      -30.166       8.6943       10.600       18.102       0.0000       0.0000       0.0000       11.160       0.0000    
  1685.874063       1.0000      0.60002      0.10928      -45.102      -148.78      -45.012       1.4793      -27.435       8.9083       10.837       18.329       0.0000       0.0000       0.0000       11.383       0.0000    
  1687.374063       1.0000       50.821       9.9223      -49.624      -163.20      -48.920       38.486      -5.3117       11.821       14.180       23.621       0.0000       0.0000       0.0000       17.356       0.0000    
  1688.874063       1.0000       164.68       35.002      -44.274      -144.94      -43.713       55.842       36.754       17.313       20.493       33.530       0.0000       0.0000       0.0000       21.210       0.0000    
  1690.374063       1.0000       553.06       73.776      -36.747      -115.98      -35.384       128.51       206.36       39.659       46.316       72.244       0.0000       0.0000       0.0000       46.371       0.0000    
  1691.874063       1.0000       996.10       95.552      -29.023      -81.462      -28.772       115.19       385.35       63.916       74.401       113.78       0.0000       0.0000       0.0000       74.570       0.0000    
  1693.374063       1.0000       1177.3       137.28      -22.252      -59.597      -23.319       97.347       463.24       75.349       94.311       134.87       0.0000       0.0000       0.0000       87.984       0.0000    
  1694.874063       1.0000       521.06       132.94      -25.696      -83.539      -26.328       68.453       148.71       44.848       61.451       83.228       0.0000       0.0000       0.0000       52.929       0.0000    
  1696.273148       1.0000       191.17       73.124      -28.642      -95.203      -29.261       34.275      -9.6570       23.852       30.263       45.760       0.0000       0.0000       0.0000       28.777       0.0000    
  1697.773148       1.0000       21.727       11.050      -32.979      -108.95      -33.046       5.7401      -104.57       9.8429       10.565       19.622       0.0000       0.0000       0.0000       12.666       0.0000    
  1699.273148       1.0000     -4.69297E-54   0.0000      -34.766      -114.68      -34.806       0.0000      -118.05       7.2328       7.7653       15.291       0.0000       0.0000       0.0000       9.7405       0.0000    
  1700.773148       1.0000       0.0000       0.0000      -34.335      -113.26      -34.356       0.0000      -103.28       7.3836       8.5254       15.889       0.0000       0.0000       0.0000       10.012       0.0000    
  1702.273148       1.0000      1.83246E-52 -2.67276E-51  -34.122      -112.56      -34.143     -1.62676E-51  -83.921       7.8567       9.4365       16.961       0.0000       0.0000       0.0000       10.640       0.0000    
  1703.773148       1.0000       0.0000       0.0000      -38.441      -126.41      -38.320       0.0000      -72.007       7.6015       9.3852       16.660       0.0000       0.0000       0.0000       10.388       0.0000    
  1704.474875       1.0000       0.0000       0.0000      -40.912      -134.62      -40.808     -7.33120E-99  -67.474       7.4377       9.2893       16.422       0.0000       0.0000       0.0000       10.211       0.0000    
  1704.474875       1.0000       0.0000       0.0000      -40.912      -134.62      -40.808       0.0000      -67.473       7.4376       9.2893       16.422       0.0000       0.0000       0.0000       10.211       0.0000    
  1706.874875       1.0000       0.0000       0.0000      -37.295      -123.03      -37.291       0.0000      -49.901       7.9195       10.036       17.289       0.0000       0.0000       0.0000       10.760       0.0000    
  1708.374875       1.0000       0.0000       0.0000      -37.082      -122.32      -37.059       0.0000      -42.908       8.0178       10.205       17.410       0.0000       0.0000       0.0000       10.843       0.0000    
  1709.874875       1.0000       1.3515      0.33967      -36.075      -119.00      -36.059       1.1867      -36.179       8.3243       10.584       17.862       0.0000       0.0000       0.0000       11.184       0.0000    
  1711.374875       1.0000       45.581       9.8978      -34.985      -115.14      -34.595       29.871      -12.578       11.148       13.844       22.906       0.0000       0.0000       0.0000       16.250       0.0000    
  1712.874875       1.0000       215.45       39.079      -32.124      -104.10      -31.464       76.628       53.920       19.635       23.622       38.366       0.0000       0.0000       0.0000       24.698       0.0000    
  1714.374875       1.0000       439.77       68.681      -29.244      -93.312      -28.638       106.40       155.39       34.788       41.160       63.962       0.0000       0.0000       0.0000       41.274       0.0000    
  1715.874875       1.0000       634.95       86.987      -25.497      -80.341      -25.608       98.112       230.58       46.323       54.506       83.718       0.0000       0.0000       0.0000       54.747       0.0000    
  1717.374875       1.0000       1444.9       150.14      -23.815      -64.570      -24.232       98.948       592.83       85.131       108.68       152.92       0.0000       0.0000       0.0000       99.750       0.0000    
  1718.874875       1.0000       975.02       238.11      -20.572      -68.787      -23.681       77.808       373.77       69.407       112.04       131.81       0.0000       0.0000       0.0000       81.747       0.0000    
  1720.212909       1.0000       602.40       285.31      -19.718      -74.469      -23.794       48.615       209.11       54.590       94.481       111.19       0.0000       0.0000       0.0000       64.691       0.0000    
  1721.712909       1.0000       64.356       70.698      -23.928      -80.674      -24.837       10.026      -63.240       18.606       15.986       33.636       0.0000       0.0000       0.0000       23.016       0.0000    
  1723.212909       1.0000       0.0000       0.0000      -27.236      -89.846      -27.621       0.0000      -116.61       10.285       5.8485       19.337       0.0000       0.0000       0.0000       13.343       0.0000    
  1724.712909       1.0000       0.0000       0.0000      -32.719      -107.93      -32.933     -1.67048E-52  -120.68       8.3049       6.1078       16.799       0.0000       0.0000       0.0000       11.011       0.0000    
  1726.212909       1.0000       0.0000       0.0000      -32.745      -108.02      -32.893       0.0000      -110.92       7.4671       6.4545       15.855       0.0000       0.0000       0.0000       10.004       0.0000    
  1727.712909       1.0000       0.0000     -3.37350E-80  -31.215      -102.97      -31.357       0.0000      -97.748       6.9072       6.6390       15.214       0.0000       0.0000       0.0000       9.3219       0.0000    
  1728.470370       1.0000       0.0000       0.0000      -33.093      -109.01      -33.047       0.0000      -95.993       6.0031       5.9255       13.789       0.0000       0.0000       0.0000       8.2636       0.0000    
  1728.470370       1.0000       0.0000       0.0000      -33.093      -109.01      -33.047       0.0000      -95.993       6.0031       5.9255       13.789       0.0000       0.0000       0.0000       8.2636       0.0000    
  1730.870370       1.0000       0.0000       0.0000      -34.239      -112.74      -34.177       0.0000      -85.495       4.1990       4.5223       10.874       0.0000       0.0000       0.0000       6.1023       0.0000    
  1732.370370       1.0000       0.0000       0.0000      -34.480      -113.38      -34.372       0.0000      -71.119       4.3046       4.9002       11.027       0.0000       0.0000       0.0000       6.1490       0.0000    
  1733.870370       1.0000       1.3108      0.34786      -33.745      -111.14      -33.690      0.55377      -58.462       4.5257       5.3269       11.338       0.0000       0.0000       0.0000       6.3513       0.0000    
  1735.370370       1.0000       38.308       9.3346      -32.982      -108.57      -32.743       20.735      -34.642       6.8191       8.0921       15.412       0.0000       0.0000       0.0000       10.148       0.0000    
  1736.870370       1.0000       167.36       36.615      -30.781      -100.87      -30.497       56.255       32.569       15.300       17.979       30.740       0.0000       0.0000       0.0000       19.103       0.0000    
  1738.370370       1.0000       265.10       57.780      -30.561      -100.32      -30.566       69.776       76.458       22.108       25.909       41.921       0.0000       0.0000       0.0000       26.317       0.0000    
  1739.870370       1.0000       318.64       67.236      -28.757      -94.580      -29.029       69.921       99.291       25.978       30.421       48.509       0.0000       0.0000       0.0000       30.848       0.0000    
  1741.370370       1.0000       587.68       102.45      -27.004      -87.019      -26.694       84.945       212.10       42.594       51.153       77.752       0.0000       0.0000       0.0000       50.121       0.0000    
  1742.870370       1.0000       492.27       127.61      -26.426      -86.575      -26.433       69.329       174.52       38.452       52.914       72.067       0.0000       0.0000       0.0000       45.340       0.0000    
  1744.370370       1.0000       197.46       79.907      -27.895      -92.777      -28.392       35.196       34.360       19.871       26.903       39.204       0.0000       0.0000       0.0000       23.820       0.0000    
  1745.870370       1.0000       21.755       13.071      -31.137      -103.06      -31.328       5.5723      -64.739       5.6832       6.0021       12.252       0.0000       0.0000       0.0000       7.3555       0.0000    
  1747.370370       1.0000      0.22883      0.13214      -34.410      -113.51      -34.465      6.50669E-02  -86.164       2.8448       2.4145       7.3360       0.0000       0.0000       0.0000       4.0787       0.0000    
  1748.870370       1.0000       0.0000     -5.79563E-70  -33.729      -111.26      -33.891     -2.93018E-70  -79.457       2.8869       2.9179       7.5060       0.0000       0.0000       0.0000       4.1166       0.0000    
  1750.370370       1.0000      1.01511E-50   0.0000      -37.891      -124.99      -38.003     -1.68914E-52  -67.451       3.1867       3.5239       8.0001       0.0000       0.0000       0.0000       4.4286       0.0000    
  1751.870370       1.0000       0.0000       0.0000      -35.409      -116.81      -35.474       0.0000      -55.261       3.7443       4.3266       8.9266       0.0000       0.0000       0.0000       5.0388       0.0000    
  1752.460604       1.0000      2.42316E-54  2.59740E-53  -35.328      -116.54      -35.391      6.82259E-53  -51.636       3.8227       4.4678       9.0618       0.0000       0.0000       0.0000       5.1219       0.0000    
  1752.460604       1.0000      3.00867E-70   0.0000      -35.328      -116.54      -35.391     -8.02440E-70  -51.636       3.8227       4.4678       9.0618       0.0000       0.0000       0.0000       5.1219       0.0000    
  1754.860604       1.0000       0.0000       0.0000      -38.767      -128.03      -38.812       0.0000      -42.216       3.8368       4.6131       9.0250       0.0000       0.0000       0.0000       5.1000       0.0000    
  1756.360604       1.0000       0.0000       0.0000      -35.638      -117.40      -35.588       0.0000      -34.960       4.4051       5.3153       9.9485       0.0000       0.0000       0.0000       5.7284       0.0000    
  1757.860604       1.0000       1.2766      0.26838      -35.871      -118.33      -35.866       2.7694      -30.065       4.7770       5.7728       10.518       0.0000       0.0000       0.0000       6.1897       0.0000    
  1759.360604       1.0000       70.467       12.855      -32.321      -106.11      -31.467       59.017       7.3937       9.8313       11.624       19.622       0.0000       0.0000       0.0000       15.705       0.0000    
  1760.860604       1.0000       152.13       34.048      -32.243      -105.95      -31.830       51.156       32.135       13.006       15.286       25.229       0.0000       0.0000       0.0000       15.430       0.0000    
  1762.360604       1.0000       155.11       41.444      -30.660      -100.95      -30.306       43.487       26.488       13.473       15.807       25.255       0.0000       0.0000       0.0000       15.574       0.0000    
  1763.860604       1.0000       173.72       46.738      -31.771      -104.58      -31.425       47.145       31.215       14.557       17.036       27.104       0.0000       0.0000       0.0000       16.984       0.0000    
  1765.360604       1.0000       318.73       73.591      -29.759      -97.375      -29.356       68.860       99.193       25.020       29.521       45.436       0.0000       0.0000       0.0000       29.172       0.0000    
  1766.860604       1.0000       398.59       105.33      -26.405      -87.026      -26.070       64.788       139.52       31.429       41.067       57.536       0.0000       0.0000       0.0000       36.637       0.0000    
  1768.360604       1.0000       105.15       35.260      -28.036      -92.554      -27.935       26.297      -1.8506       11.107       13.756       21.344       0.0000       0.0000       0.0000       13.142       0.0000    
  1769.860604       1.0000       15.985       7.1104      -36.809      -121.38      -36.805       4.3789      -47.656       4.8408       5.2521       9.7846       0.0000       0.0000       0.0000       5.9043       0.0000    
  1771.360604       1.0000      0.24371      6.96540E-02  -40.056      -132.13      -40.125      6.96540E-02  -46.188       5.0914       5.4030       10.211       0.0000       0.0000       0.0000       6.2058       0.0000    
  1772.860604       1.0000       0.0000       0.0000      -40.915      -134.97      -40.981       0.0000      -40.465       5.6981       6.2800       11.274       0.0000       0.0000       0.0000       6.9084       0.0000    
  1774.360604       1.0000       0.0000       0.0000      -41.334      -136.35      -41.359       0.0000      -35.538       6.1298       6.8775       12.003       0.0000       0.0000       0.0000       7.4022       0.0000    
  1775.860604       1.0000       0.0000     -1.50109E-67  -44.485      -146.74      -44.638     -1.50025E-67  -32.593       6.2992       7.1355       12.260       0.0000       0.0000       0.0000       7.5884       0.0000    
  1776.455487       1.0000     -1.02861E-50 -2.26782E-51  -46.123      -152.15      -46.305      2.36035E-52  -31.648       6.3480       7.2125       12.328       0.0000       0.0000       0.0000       7.6403       0.0000    
  1776.455487       1.0000       0.0000      5.93473E-67  -46.123      -152.15      -46.305       0.0000      -31.648       6.3480       7.2125       12.328       0.0000       0.0000       0.0000       7.6403       0.0000    
  1778.855487       1.0000       0.0000       0.0000      -48.396      -159.65      -48.621       0.0000      -26.392       6.9669       7.9833       13.330       0.0000       0.0000       0.0000       8.3337       0.0000    
  1780.355487       1.0000       0.0000       0.0000      -45.110      -148.80      -45.177       0.0000      -21.475       7.7423       8.9042       14.632       0.0000       0.0000       0.0000       9.2149       0.0000    
  1781.855487       1.0000       1.9048      0.46076      -44.021      -145.21      -43.990       1.8677      -17.300       8.4793       9.7763       15.870       0.0000       0.0000       0.0000       10.104       0.0000    
  1783.355487       1.0000       66.554       13.098      -42.683      -140.49      -41.906       51.575       13.927       12.898       14.898       23.798       0.0000       0.0000       0.0000       18.073       0.0000    
  1784.855487       1.0000       218.74       40.554      -40.996      -134.41      -40.005       78.596       65.994       19.689       22.753       36.067       0.0000       0.0000       0.0000       23.123       0.0000    
  1786.355487       1.0000       245.06       56.114      -41.591      -136.62      -40.954       65.612       61.392       20.571       23.764       36.732       0.0000       0.0000       0.0000       23.535       0.0000    
  1787.855487       1.0000       300.69       67.475      -40.242      -132.28      -39.525       69.900       73.457       23.142       26.723       41.177       0.0000       0.0000       0.0000       26.679       0.0000    
  1789.355487       1.0000       348.93       79.066      -38.164      -125.43      -37.514       73.404       91.634       26.653       31.217       47.394       0.0000       0.0000       0.0000       30.838       0.0000    
  1790.855487       1.0000       385.62       102.39      -36.373      -119.34      -36.550       64.130       108.54       29.802       38.592       53.726       0.0000       0.0000       0.0000       34.547       0.0000    
  1792.355487       1.0000       257.02       111.56      -33.272      -110.59      -33.648       41.008       61.144       23.436       34.960       44.476       0.0000       0.0000       0.0000       27.229       0.0000    
  1793.855487       1.0000       50.229       57.278      -33.847      -112.35      -34.245       8.8778      -23.472       12.655       15.631       22.831       0.0000       0.0000       0.0000       14.781       0.0000    
  1795.355487       1.0000      0.49154      0.82235      -34.806      -114.83      -35.071      0.13863      -42.385       10.449       10.054       18.679       0.0000       0.0000       0.0000       12.237       0.0000    
  1796.855487       1.0000      2.40280E-51   0.0000      -35.633      -117.54      -35.817      3.34096E-52  -36.689       11.239       11.688       20.258       0.0000       0.0000       0.0000       13.145       0.0000    
  1798.355487       1.0000       0.0000       0.0000      -35.528      -117.20      -35.721       0.0000      -31.038       11.724       12.627       21.213       0.0000       0.0000       0.0000       13.694       0.0000    
  1799.855487       1.0000     -4.74778E-66   0.0000      -35.066      -115.67      -35.274       0.0000      -25.808       12.082       13.276       21.902       0.0000       0.0000       0.0000       14.093       0.0000    
  1800.450579       1.0000       0.0000       0.0000      -34.781      -114.73      -34.986       0.0000      -23.764       12.220       13.513       22.163       0.0000       0.0000       0.0000       14.246       0.0000    
  1800.450579       1.0000       0.0000       0.0000      -34.781      -114.73      -34.986       0.0000      -23.764       12.220       13.513       22.163       0.0000       0.0000       0.0000       14.246       0.0000    
  1802.850579       1.0000       0.0000       0.0000      -33.124      -109.27      -33.177       0.0000      -16.365       12.712       14.296       23.069       0.0000       0.0000       0.0000       14.792       0.0000    
  1804.350579       1.0000       0.0000       0.0000      -31.512      -103.95      -31.552       0.0000      -12.127       13.031       14.756       23.638       0.0000       0.0000       0.0000       15.149       0.0000    
  1805.850579       1.0000       1.6106      0.45586      -31.310      -103.28      -31.344      0.50952      -8.6177       13.284       15.121       24.085       0.0000       0.0000       0.0000       15.435       0.0000    
  1807.350579       1.0000       25.649       7.0359      -30.001      -98.946      -29.919       10.027       3.3501       14.783       16.914       26.723       0.0000       0.0000       0.0000       17.496       0.0000    
  1808.850579       1.0000       93.776       25.421      -29.954      -98.732      -29.666       28.332       28.216       18.064       20.757       32.500       0.0000       0.0000       0.0000       20.966       0.0000    
  1810.350579       1.0000       135.85       37.955      -28.691      -94.575      -28.296       38.641       41.005       20.010       23.045       35.767       0.0000       0.0000       0.0000       23.131       0.0000    
  1811.850579       1.0000       180.24       48.148      -27.015      -88.972      -26.550       48.610       54.436       21.945       25.309       39.115       0.0000       0.0000       0.0000       25.386       0.0000    
  1813.350579       1.0000       172.60       47.466      -29.054      -95.692      -28.666       46.841       46.570       20.949       24.209       37.357       0.0000       0.0000       0.0000       24.244       0.0000    
  1814.850579       1.0000       158.05       44.713      -28.797      -94.909      -28.444       41.546       39.947       20.001       23.555       35.758       0.0000       0.0000       0.0000       23.153       0.0000    
  1816.350579       1.0000       95.180       30.160      -29.770      -98.232      -29.639       25.411       16.678       16.731       20.158       30.199       0.0000       0.0000       0.0000       19.375       0.0000    
  1817.850579       1.0000       18.328       7.9312      -30.959      -102.20      -30.977       5.0460      -9.7152       13.142       15.260       23.612       0.0000       0.0000       0.0000       15.225       0.0000    
  1819.350579       1.0000      0.71293      0.20461      -31.516      -103.96      -31.549      0.20461      -12.927       12.708       14.435       22.784       0.0000       0.0000       0.0000       14.724       0.0000    
  1820.850579       1.0000      5.77633E-37  7.52316E-37  -32.490      -107.17      -32.517       0.0000      -10.211       12.932       14.774       23.152       0.0000       0.0000       0.0000       14.981       0.0000    
  1822.350579       1.0000     -1.13922E-32  3.31492E-33  -32.887      -108.48      -32.911      2.33437E-34  -7.3153       13.107       15.018       23.429       0.0000       0.0000       0.0000       15.181       0.0000    
  1823.850579       1.0000       0.0000       0.0000      -33.232      -109.62      -33.265       0.0000      -4.7465       13.241       15.200       23.634       0.0000       0.0000       0.0000       15.333       0.0000    
  1824.445614       1.0000       0.0000       0.0000      -33.093      -109.16      -33.123       0.0000      -3.6046       13.319       15.300       23.759       0.0000       0.0000       0.0000       15.423       0.0000    
  1824.445614       1.0000       0.0000       0.0000      -33.093      -109.16      -33.123       0.0000      -3.6046       13.319       15.300       23.759       0.0000       0.0000       0.0000       15.423       0.0000    
  1826.845614       1.0000       0.0000       0.0000      -34.945      -115.27      -34.968       0.0000     -0.96484       13.424       15.450       23.903       0.0000       0.0000       0.0000       15.539       0.0000    
  1828.345614       1.0000       0.0000       0.0000      -38.622      -127.40      -38.636       0.0000     -0.90737       13.328       15.356       23.716       0.0000       0.0000       0.0000       15.425       0.0000    
  1829.845614       1.0000       1.6665      0.46391      -41.539      -137.02      -41.552      0.57420      0.18878       13.460       15.522       23.927       0.0000       0.0000       0.0000       15.583       0.0000    
  1831.345614       1.0000       28.246       7.7681      -46.272      -152.60      -46.170       10.955       8.9925       14.724       16.995       26.133       0.0000       0.0000       0.0000       17.378       0.0000    
  1832.845614       1.0000       234.22       43.241      -47.034      -154.36      -45.817       85.103       85.144       24.063       27.802       42.954       0.0000       0.0000       0.0000       28.343       0.0000    
  1834.345614       1.0000       645.18       83.570      -42.812      -137.63      -41.060       150.92       244.52       42.847       49.529       75.526       0.0000       0.0000       0.0000       49.467       0.0000    
  1835.845614       1.0000       588.16       87.921      -45.028      -144.46      -44.398       98.118       175.74       38.821       44.882       68.045       0.0000       0.0000       0.0000       44.883       0.0000    
  1837.345614       1.0000       1464.8       156.64      -41.875      -131.28      -41.416       104.61       571.41       81.446       102.08       143.63       0.0000       0.0000       0.0000       94.340       0.0000    
  1838.431615       1.0000       861.64       185.61      -41.287      -134.14      -41.506       89.175       282.47       58.969       80.620       105.81       0.0000       0.0000       0.0000       68.464       0.0000    
  1839.554295       1.0000       222.66       68.459      -43.905      -144.85      -43.866       48.890      -23.655       21.897       24.723       39.139       0.0000       0.0000       0.0000       25.695       0.0000    
  1840.842006       1.0000       151.71       86.133      -45.522      -151.34      -45.942       27.210      -56.202       17.089       25.822       32.774       0.0000       0.0000       0.0000       20.254       0.0000    
  1842.342006       1.0000       19.575       78.418      -47.783      -160.60      -49.023     -8.42402E-02  -97.836       11.913       19.817       21.543       0.0000       0.0000       0.0000       14.386       0.0000    
  1843.842006       1.0000     -5.77025E-64   0.0000      -48.664      -160.53      -49.051      9.60162E-66  -94.664       10.794       9.3871       20.089       0.0000       0.0000       0.0000       13.187       0.0000    
  1845.342006       1.0000      1.81425E-50  1.06911E-50  -49.404      -162.97      -49.712     -3.37827E-52  -79.251       11.680       11.747       21.948       0.0000       0.0000       0.0000       14.265       0.0000    
  1846.842006       1.0000     -2.27894E-64  4.26624E-64  -48.291      -159.30      -48.554     -1.93242E-62  -66.604       12.283       13.153       23.209       0.0000       0.0000       0.0000       14.986       0.0000    
  1848.342006       1.0000       0.0000       0.0000      -47.337      -156.15      -47.488       0.0000      -56.583       12.712       14.088       24.099       0.0000       0.0000       0.0000       15.486       0.0000    
  1848.437873       1.0000      4.92940E-66   0.0000      -47.346      -156.18      -47.517      5.26490E-67  -56.021       12.729       14.134       24.136       0.0000       0.0000       0.0000       15.505       0.0000    
  1848.437873       1.0000       0.0000       0.0000      -47.346      -156.18      -47.517       0.0000      -56.021       12.729       14.134       24.136       0.0000       0.0000       0.0000       15.505       0.0000    
  1850.837873       1.0000       0.0000       0.0000      -44.376      -146.38      -44.511       0.0000      -42.218       13.446       15.388       25.509       0.0000       0.0000       0.0000       16.313       0.0000    
  1852.337873       1.0000       0.0000       0.0000      -44.372      -146.37      -44.695       0.0000      -36.070       13.733       15.882       26.036       0.0000       0.0000       0.0000       16.621       0.0000    
  1853.837873       1.0000       4.2039       1.0044      -43.557      -143.68      -43.884       4.5004      -28.304       14.405       16.775       27.209       0.0000       0.0000       0.0000       17.490       0.0000    
  1855.337873       1.0000       113.82       17.454      -41.394      -135.97      -39.633       116.91       32.113       21.850       25.452       40.469       0.0000       0.0000       0.0000       32.068       0.0000    
  1856.837873       1.0000       333.39       51.387      -39.938      -130.02      -38.291       131.06       109.32       29.679       34.523       54.720       0.0000       0.0000       0.0000       34.826       0.0000    
  1858.337873       1.0000       358.24       71.077      -38.488      -125.99      -37.560       92.505       93.661       30.859       35.875       55.685       0.0000       0.0000       0.0000       35.397       0.0000    
