#      time         order        qbridges     qcdwalls2z   qdaylite     qequip2zon   qhc2zone     qlcwinds2z   qlite        qloss        qocc2zone    qterm2zone
  221.8282981       1.0000       0.0000      -99.281       0.0000       0.0000       225.40      -126.11       0.0000       0.0000       0.0000      6.23779E-08
  223.3282981       1.0000       0.0000      -97.660       0.0000       0.0000       228.77      -131.12       0.0000       0.0000       0.0000      5.90377E-08
  224.8282981       1.0000       0.0000      -102.87       6.9573       0.0000       227.09      -131.17       0.0000       0.0000       0.0000      5.56604E-08
  226.3282981       1.0000       0.0000      -142.12       54.254       0.0000       202.45      -114.54       0.0000       0.0000       0.0000      5.31958E-08
  227.8282981       1.0000       0.0000      -167.34       88.068       0.0000       178.18      -98.910       0.0000       0.0000       0.0000      5.13368E-08
  229.3282981       1.0000       0.0000      -251.25       190.38       0.0000       123.46      -62.535       0.0000       0.0000       0.0000      5.31787E-08
  230.8282981       1.0000       0.0000      -199.71       147.02       0.0000       128.79      -76.202       0.0000       0.0000       0.0000      5.22149E-08
  232.3282981       1.0000       0.0000      -67.654       5.8211       0.0000       199.83      -138.11       0.0000       0.0000       0.0000      3.98205E-08
  233.8282981       1.0000       0.0000      -68.689      7.52316E-37   0.0000       213.78      -144.99       0.0000       0.0000       0.0000      3.46365E-08
  235.3282981       1.0000       0.0000      -72.080       0.0000       0.0000       217.07      -144.97       0.0000       0.0000       0.0000      3.11503E-08
  236.8282981       1.0000       0.0000      -76.942      1.68831E-67   0.0000       214.09      -137.14       0.0000       0.0000       0.0000      2.92042E-08
  238.3282981       1.0000       0.0000      -78.305       0.0000       0.0000       216.09      -137.79       0.0000       0.0000       0.0000      1.88306E-08
  239.8282981       1.0000       0.0000      -79.053       0.0000       0.0000       219.19      -140.14       0.0000       0.0000       0.0000      6.81107E-09
  240.4347882       1.0000       0.0000      -76.738     -1.06350E-63   0.0000       224.93      -148.24       0.0000       0.0000       0.0000      5.95756E-10
  240.4347882       1.0000       0.0000      -76.737       0.0000       0.0000       224.93      -148.24       0.0000       0.0000       0.0000      5.95756E-10
  242.8347882       1.0000       0.0000      -77.763       0.0000       0.0000       232.11      -154.34       0.0000       0.0000       0.0000     -8.05466E-09
  244.3347882       1.0000       0.0000      -79.706       0.0000       0.0000       232.74      -153.03       0.0000       0.0000       0.0000     -1.34066E-08
  245.8347882       1.0000       0.0000      -81.943       0.0000       0.0000       232.20      -150.26       0.0000       0.0000       0.0000     -1.57296E-08
  247.3347882       1.0000       0.0000      -80.697       0.0000       0.0000       238.75      -158.06       0.0000       0.0000       0.0000     -1.65959E-08
  248.8347882       1.0000       0.0000      -100.27       25.384       0.0000       233.34      -158.44       0.0000       0.0000       0.0000     -3.13701E-08
  250.3347882       1.0000       0.0000      -261.43       208.93       0.0000       137.35      -84.693       0.0000       0.0000       0.0000     -2.48236E-08
  251.8347882       1.0000       0.0000      -482.27       455.74       0.0000       4.7105       21.875       0.0000       0.0000       0.0000     -1.72097E-08
  253.3347882       1.0000       0.0000      -527.36       487.60       0.0000       0.0000       43.813       0.0000       0.0000       0.0000     -1.38014E-08
  254.8347882       1.0000       0.0000      -87.834       100.77       0.0000       91.593      -109.04       0.0000       0.0000       0.0000      9.05297E-10
  256.3347882       1.0000       0.0000      -21.722       4.3182       0.0000       156.97      -139.44       0.0000       0.0000       0.0000      3.11506E-08
  257.8347882       1.0000       0.0000      -26.882     -1.46702E-35   0.0000       174.30      -147.34       0.0000       0.0000       0.0000      2.74218E-08
  259.3347882       1.0000       0.0000      -31.024      2.51681E-33   0.0000       186.25      -155.22       0.0000       0.0000       0.0000      1.52929E-08
  260.8347882       1.0000       0.0000      -31.774       0.0000       0.0000       202.36      -170.59       0.0000       0.0000       0.0000     -6.79657E-09
  262.3347882       1.0000       0.0000      -30.978       0.0000       0.0000       222.39      -191.41       0.0000       0.0000       0.0000     -2.74425E-08
  263.8347882       1.0000       0.0000      -34.579      3.46235E-82   0.0000       232.60      -198.00       0.0000       0.0000       0.0000     -3.52679E-08
  264.4411417       1.0000       0.0000      -36.804       0.0000       0.0000       234.68      -197.85       0.0000       0.0000       0.0000     -3.38668E-08
