#      time         order        tairmean     top       
  283.3411417       1.0000       21.000       20.863    
  284.8411417       1.0000       21.000       20.859    
  286.3411417       1.0000       20.999       20.853    
  287.8411417       1.0000       21.000       20.850    
  288.4473531       1.0000       20.999       20.846    
  288.4473531       1.0000       20.999       20.846    
  290.8473531       1.0000       20.999       20.836    
  292.3473531       1.0000       20.999       20.829    
  293.8473531       1.0000       21.000       20.827    
  295.3473531       1.0000       21.000       20.825    
  296.8473531       1.0000       21.000       20.826    
  298.3473531       1.0000       21.001       20.829    
  299.8473531       1.0000       21.001       20.836    
  301.3473531       1.0000       21.001       20.842    
  302.8473531       1.0000       20.999       20.837    
  304.3473531       1.0000       20.999       20.830    
  305.8473531       1.0000       21.000       20.827    
  307.3473531       1.0000       21.000       20.824    
  308.8473531       1.0000       21.000       20.822    
  310.3473531       1.0000       21.000       20.819    
  311.8473531       1.0000       21.000       20.817    
  312.4534167       1.0000       21.000       20.816    
  312.4534167       1.0000       21.000       20.816    
  314.8534167       1.0000       21.000       20.813    
  316.3534167       1.0000       21.000       20.811    
  317.8534167       1.0000       21.000       20.808    
  319.3534167       1.0000       21.000       20.807    
  320.8534167       1.0000       21.001       20.810    
  322.3534167       1.0000       21.003       20.828    
  323.8534167       1.0000       21.008       20.912    
  325.3534167       1.0000       21.220       21.112    
  326.8333424       1.0000       21.306       21.202    
  328.3333424       1.0000       20.991       20.911    
  329.7533708       1.0000       20.997       20.900    
  331.2533708       1.0000       20.999       20.890    
  332.7533708       1.0000       20.999       20.879    
  334.2533708       1.0000       20.999       20.870    
  335.7533708       1.0000       20.999       20.861    
  336.4596253       1.0000       21.000       20.857    
  336.4596253       1.0000       21.000       20.857    
  338.8596253       1.0000       21.000       20.849    
  340.3596253       1.0000       21.000       20.844    
  341.8596253       1.0000       21.000       20.839    
  343.3596253       1.0000       21.000       20.834    
  344.8596253       1.0000       21.004       20.867    
  346.3596253       1.0000       21.231       21.126    
  347.8596253       1.0000       21.233       21.137    
  349.3596253       1.0000       21.235       21.152    
  350.8596253       1.0000       21.143       21.081    
  352.3596253       1.0000       20.994       20.939    
  353.8596253       1.0000       20.998       20.928    
  355.3596253       1.0000       20.999       20.915    
  356.8596253       1.0000       20.999       20.903    
  358.3596253       1.0000       20.999       20.891    
  359.8596253       1.0000       20.999       20.876    
  360.4650790       1.0000       20.999       20.870    
  360.4650790       1.0000       20.999       20.870    
  362.8650790       1.0000       20.999       20.856    
  364.3650790       1.0000       21.000       20.852    
  365.8650790       1.0000       21.000       20.846    
  367.3650790       1.0000       21.000       20.841    
  368.8650790       1.0000       21.004       20.869    
  370.3650790       1.0000       21.448       21.330    
  371.7321737       1.0000       21.773       21.624    
  373.2321737       1.0000       21.986       21.834    
  374.7321737       1.0000       21.962       21.843    
  376.2321737       1.0000       21.363       21.331    
  377.4843586       1.0000       21.104       21.138    
  378.9843586       1.0000       20.997       21.046    
  380.4843586       1.0000       20.999       21.028    
  381.9843586       1.0000       20.999       21.008    
  383.4843586       1.0000       20.999       20.990    
  384.4705172       1.0000       20.999       20.980    
  384.4705172       1.0000       20.999       20.980    
  386.8705172       1.0000       21.000       20.959    
  388.3705172       1.0000       21.000       20.948    
  389.8705172       1.0000       21.000       20.937    
  391.3705172       1.0000       21.000       20.925    
  392.8705172       1.0000       21.001       20.925    
  394.3705172       1.0000       21.002       20.935    
  395.8705172       1.0000       20.999       20.926    
  397.3705172       1.0000       21.000       20.923    
  398.8705172       1.0000       21.000       20.917    
  400.3705172       1.0000       20.999       20.903    
  401.8705172       1.0000       20.999       20.889    
  403.3705172       1.0000       20.999       20.875    
  404.8705172       1.0000       21.000       20.869    
  406.3705172       1.0000       21.000       20.863    
  407.8705172       1.0000       21.000       20.858    
  408.4760918       1.0000       21.000       20.855    
  408.4760918       1.0000       21.000       20.855    
  410.8760918       1.0000       21.000       20.848    
  412.3760918       1.0000       21.000       20.844    
  413.8760918       1.0000       21.000       20.841    
  415.3760918       1.0000       21.000       20.838    
  416.8760918       1.0000       21.001       20.840    
  418.3760918       1.0000       21.002       20.852    
  419.8760918       1.0000       21.001       20.856    
  421.3760918       1.0000       21.001       20.870    
  422.8760918       1.0000       21.001       20.879    
  424.3760918       1.0000       20.997       20.856    
  425.8760918       1.0000       20.999       20.848    
  427.3760918       1.0000       21.000       20.844    
  428.8760918       1.0000       20.999       20.838    
  430.3760918       1.0000       20.999       20.831    
  431.8760918       1.0000       21.000       20.827    
  432.4813407       1.0000       21.000       20.825    
  432.4813407       1.0000       21.000       20.825    
  434.8813407       1.0000       21.000       20.818    
  436.3813407       1.0000       21.000       20.815    
  437.8813407       1.0000       21.000       20.810    
  439.3813407       1.0000       20.999       20.804    
  439.7066667       1.0000       21.000       20.803    
  439.7066667       1.0000       21.000       20.803    
  441.0467748       1.0000       21.008       20.831    
  441.4844444       1.0000       21.015       20.868    
  441.4844444       1.0000       21.015       20.868    
  441.6988617       1.0000       21.015       20.891    
  441.9132790       1.0000       21.022       20.917    
  442.3421136       1.0000       21.168       21.062    
  442.8684860       1.0000       21.363       21.237    
  443.9212306       1.0000       21.698       21.539    
  445.4212306       1.0000       22.063       21.885    
  446.9212306       1.0000       22.018       21.882    
  448.0575785       1.0000       21.507       21.435    
