#      time         order        brennstof1   brennstoff   hilfsenerg   luftung      raumkuhlu 
  3736.176354       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3737.676354       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3739.176354       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3740.676354       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3742.176354       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3743.676354       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3744.279268       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3744.279268       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3746.679268       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3748.179268       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3749.679268       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3751.179268       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3752.679268       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3754.179268       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3755.679268       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3757.179268       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3758.679268       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3760.179268       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3761.679268       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3763.179268       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3764.679268       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3766.179268       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3767.679268       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3768.282262       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3768.282262       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3770.682262       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3772.182262       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3773.682262       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3775.182262       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3776.682262       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3778.182262       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3779.682262       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3781.182262       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3782.682262       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3784.182262       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3785.522755       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3787.022755       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3788.522755       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3790.022755       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3791.522755       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3792.285818       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3792.285818       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3794.685818       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3796.185818       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3797.685818       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3799.185818       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3800.685818       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3802.185818       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3803.685818       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3805.185818       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3806.685818       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3808.064531       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3809.564531       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3811.064531       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3812.564531       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3814.064531       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3815.564531       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3816.288860       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3816.288860       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3818.688860       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3820.188860       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3821.688860       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3823.188860       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3824.688860       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3826.188860       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3827.688860       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3828.821977       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3829.853641       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3831.353641       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3832.853641       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3834.353641       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3835.853641       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3837.353641       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3838.853641       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3840.291009       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3840.291009       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3842.691009       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3844.191009       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3845.691009       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3847.191009       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3848.691009       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3850.191009       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3851.691009       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3853.191009       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3854.540535       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3856.040535       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3857.540535       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3859.040535       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3860.540535       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3862.040535       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3863.540535       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3864.295395       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3864.295395       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3866.695395       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3868.195395       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3869.695395       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3871.195395       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3872.695395       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3874.195395       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3875.695395       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3877.195395       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3878.695395       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3880.195395       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3881.695395       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3883.195395       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3884.695395       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3886.195395       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3887.695395       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3888.298241       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3888.298241       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3890.698241       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3892.198241       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3893.698241       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3895.198241       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3896.698241       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3898.198241       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3899.698241       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3901.198241       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3902.698241       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3904.099917       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3905.599917       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3907.099917       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3908.599917       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3910.099917       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3911.599917       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3912.301926       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3912.301926       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3914.701926       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3916.201926       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3917.701926       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3919.201926       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3920.701926       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3922.201926       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3923.701926       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3925.201926       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3926.701926       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3928.201926       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3929.701926       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3931.201926       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3932.701926       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3934.201926       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3935.701926       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3936.304999       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3936.304999       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3938.704999       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3940.204999       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3941.704999       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3943.204999       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3944.704999       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3946.204999       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3947.704999       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3949.204999       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3950.704999       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3952.204999       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3953.682650       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3955.182650       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3956.682650       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3958.182650       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3959.682650       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3960.308513       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3960.308513       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3962.708513       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3964.208513       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3965.708513       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3967.208513       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3968.708513       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3970.208513       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3971.708513       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3973.208513       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3974.708513       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3976.208513       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3977.708513       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3979.208513       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3980.708513       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3982.208513       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3983.708513       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3984.311896       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3984.311896       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3986.711896       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3988.211896       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3989.711896       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3991.211896       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3992.711896       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3994.211896       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3995.711896       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3997.211896       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  3998.711896       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4000.211896       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4001.711896       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4003.211896       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4004.711896       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4006.211896       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4007.711896       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4008.315381       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4008.315381       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4010.715381       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4012.215381       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4013.715381       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4015.215381       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4016.715381       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4018.215381       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4019.715381       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4021.215381       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4022.715381       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4024.215381       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4025.715381       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4027.215381       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4028.715381       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4030.215381       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4031.715381       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4032.318883       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4032.318883       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4034.718883       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4036.218883       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4037.718883       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4039.218883       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4040.718883       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4042.218883       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4042.962963       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4042.962963       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4045.362963       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4046.800436       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4048.300436       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4049.800436       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4051.300436       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4052.800436       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4052.938755       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4052.938755       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4055.238711       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4056.322209       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4056.322209       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4058.162174       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4059.662174       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4061.162174       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4062.662174       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4064.162174       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4064.728189       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4064.728189       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4067.128189       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4068.628189       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4069.810436       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4071.132753       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4072.419709       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4072.890000       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4072.890000       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4075.290000       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4076.790000       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4078.290000       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4079.790000       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4080.319290       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4080.319290       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4082.719290       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4084.219290       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4085.719290       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4087.219290       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4088.719290       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4090.219290       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4091.719290       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4093.219290       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4094.719290       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4096.219290       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4097.719290       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4099.219290       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4100.719290       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4102.219290       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4103.719290       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4104.329452       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4104.329452       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4106.729452       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4108.229452       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4109.729452       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4111.229452       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4112.729452       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4114.229452       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4115.729452       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4117.229452       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4118.722249       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4119.916764       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4121.156860       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4122.656860       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4124.156860       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4125.656860       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4127.156860       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4128.332621       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4128.332621       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4130.732621       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4132.232621       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4133.732621       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4135.232621       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4136.732621       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4138.232621       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4139.732621       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4141.228174       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4142.728174       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4144.228174       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4145.728174       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4147.228174       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4148.728174       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4150.228174       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4151.728174       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4152.336446       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4152.336446       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4154.736446       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4156.236446       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4157.736446       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4159.236446       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4160.736446       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4162.236446       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4163.736446       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4165.236446       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4166.736446       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4168.236446       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4169.736446       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4171.236446       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4172.736446       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4174.236446       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4175.736446       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4176.339903       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4176.339903       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4178.739903       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4180.239903       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4181.739903       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4183.239903       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4184.739903       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4186.239903       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4187.739903       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4189.239903       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4190.739903       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4192.239903       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4193.739903       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4194.971336       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4196.471336       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4197.971336       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4199.471336       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4200.343483       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4200.343483       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4202.743483       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4204.243483       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4205.743483       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
  4207.243483       1.0000       0.0000       0.0000      1.20000E-06   0.0000       0.0000    
