#      time         order        tair      
  4693.264598       1.0000       18.009    
  4694.764598       1.0000       17.353    
  4696.264598       1.0000       17.732    
  4697.764598       1.0000       17.259    
  4699.264598       1.0000       16.382    
  4700.764598       1.0000       14.965    
  4702.264598       1.0000       13.074    
  4703.764598       1.0000       12.541    
  4704.399667       1.0000       11.880    
  4704.399667       1.0000       11.880    
  4706.799667       1.0000       10.100    
  4708.299667       1.0000       9.3401    
  4709.799667       1.0000       11.119    
  4711.299667       1.0000       12.600    
  4712.799667       1.0000       14.260    
  4714.299667       1.0000       15.060    
  4715.799667       1.0000       16.220    
  4717.299667       1.0000       15.690    
  4718.799667       1.0000       15.500    
  4720.299667       1.0000       14.540    
  4721.799667       1.0000       15.260    
  4723.299667       1.0000       14.810    
  4724.799667       1.0000       13.260    
  4726.299667       1.0000       12.430    
  4727.799667       1.0000       10.840    
  4728.392317       1.0000       10.168    
  4728.392317       1.0000       10.168    
  4730.792317       1.0000       7.3077    
  4732.292317       1.0000       6.8754    
  4733.792317       1.0000       8.3300    
  4735.292317       1.0000       10.738    
  4736.792317       1.0000       12.751    
  4738.292317       1.0000       14.275    
  4739.792317       1.0000       14.383    
  4741.292317       1.0000       14.263    
  4742.792317       1.0000       15.217    
  4744.292317       1.0000       15.212    
  4745.792317       1.0000       14.683    
  4747.292317       1.0000       14.183    
  4748.792317       1.0000       13.583    
  4750.292317       1.0000       12.842    
  4751.792317       1.0000       12.621    
  4752.402363       1.0000       12.479    
  4752.402363       1.0000       12.479    
  4754.802363       1.0000       12.660    
  4756.302363       1.0000       12.770    
  4757.802363       1.0000       13.342    
  4759.302363       1.0000       13.530    
  4760.802363       1.0000       13.199    
  4762.302363       1.0000       14.121    
  4763.802363       1.0000       14.721    
  4765.302363       1.0000       16.160    
  4766.802363       1.0000       15.819    
  4768.302363       1.0000       16.365    
  4769.802363       1.0000       14.499    
  4771.302363       1.0000       14.607    
  4772.802363       1.0000       13.058    
  4774.302363       1.0000       12.551    
  4775.802363       1.0000       12.659    
  4776.395009       1.0000       12.442    
  4776.395009       1.0000       12.442    
  4778.795009       1.0000       12.300    
  4780.295009       1.0000       12.718    
  4781.795009       1.0000       13.318    
  4783.295009       1.0000       13.977    
  4784.795009       1.0000       14.877    
  4786.295009       1.0000       15.313    
  4787.795009       1.0000       16.698    
  4789.295009       1.0000       16.884    
  4790.795009       1.0000       18.913    
  4792.295009       1.0000       18.564    
  4793.623969       1.0000       17.563    
  4795.123969       1.0000       16.564    
  4796.623969       1.0000       15.226    
  4798.123969       1.0000       14.438    
  4799.623969       1.0000       13.750    
  4800.405100       1.0000       13.357    
  4800.405100       1.0000       13.357    
  4802.805100       1.0000       12.442    
  4804.305100       1.0000       13.378    
  4805.805100       1.0000       13.100    
  4807.305100       1.0000       13.553    
  4808.805100       1.0000       14.303    
  4810.305100       1.0000       15.527    
  4811.805100       1.0000       16.661    
  4813.305100       1.0000       17.305    
  4814.805100       1.0000       18.805    
  4816.305100       1.0000       18.739    
  4817.805100       1.0000       17.875    
  4819.305100       1.0000       16.186    
  4820.805100       1.0000       14.975    
  4822.305100       1.0000       14.317    
  4823.805100       1.0000       13.981    
  4824.397144       1.0000       13.762    
  4824.397144       1.0000       13.762    
  4826.797144       1.0000       13.139    
  4828.297144       1.0000       13.241    
  4829.797144       1.0000       13.499    
  4831.297144       1.0000       15.557    
  4832.797144       1.0000       17.516    
  4834.297144       1.0000       19.778    
  4834.667482       1.0000       20.000    
  4834.667482       1.0000       20.000    
  4837.067482       1.0000       22.767    
  4838.567482       1.0000       23.757    
  4840.067482       1.0000       23.933    
  4841.567482       1.0000       21.922    
  4843.017398       1.0000       19.967    
  4843.017398       1.0000       19.967    
  4845.417398       1.0000       14.790    
  4846.917398       1.0000       13.158    
  4848.405509       1.0000       12.919    
  4848.405509       1.0000       12.919    
  4850.805509       1.0000       12.700    
  4852.305509       1.0000       12.431    
  4853.805509       1.0000       12.742    
  4855.305509       1.0000       13.022    
  4856.805509       1.0000       14.508    
  4858.305509       1.0000       16.972    
  4859.805509       1.0000       19.467    
  4860.312727       1.0000       20.044    
  4860.312727       1.0000       20.044    
  4862.712727       1.0000       22.869    
  4864.212727       1.0000       23.621    
  4865.712727       1.0000       22.845    
  4867.212727       1.0000       19.926    
  4867.212727       1.0000       19.926    
  4869.612727       1.0000       13.681    
  4871.112727       1.0000       12.553    
  4872.406337       1.0000       11.034    
  4872.406337       1.0000       11.034    
  4874.806337       1.0000       11.142    
  4876.306337       1.0000       10.969    
  4877.806337       1.0000       10.900    
  4879.306337       1.0000       11.384    
  4880.806337       1.0000       12.526    
  4882.306337       1.0000       14.621    
  4883.806337       1.0000       17.735    
  4884.936350       1.0000       20.073    
  4884.936350       1.0000       20.073    
  4887.336350       1.0000       23.064    
  4888.836350       1.0000       23.153    
  4890.336350       1.0000       20.929    
  4891.024150       1.0000       19.940    
  4891.024150       1.0000       19.940    
  4893.424150       1.0000       14.973    
  4894.924150       1.0000       15.170    
  4896.406478       1.0000       15.619    
  4896.406478       1.0000       15.619    
  4898.806478       1.0000       14.955    
  4900.306478       1.0000       13.410    
  4901.806478       1.0000       12.300    
  4903.306478       1.0000       13.576    
  4904.806478       1.0000       14.684    
  4906.306478       1.0000       16.360    
  4907.806478       1.0000       17.723    
  4909.306478       1.0000       18.239    
  4910.806478       1.0000       17.939    
  4912.306478       1.0000       17.202    
  4913.806478       1.0000       15.252    
  4915.306478       1.0000       14.540    
  4916.806478       1.0000       12.210    
  4918.306478       1.0000       10.710    
  4919.806478       1.0000       9.5194    
  4920.399406       1.0000       9.5000    
  4920.399406       1.0000       9.5000    
  4922.799406       1.0000       8.8201    
  4924.299406       1.0000       8.0299    
  4925.799406       1.0000       9.1392    
  4927.279452       1.0000       12.279    
  4928.779452       1.0000       14.247    
  4930.279452       1.0000       15.663    
  4931.779452       1.0000       16.756    
  4933.279452       1.0000       17.272    
  4934.779452       1.0000       17.044    
  4936.279452       1.0000       16.516    
  4937.779452       1.0000       15.443    
  4939.279452       1.0000       13.776    
  4940.779452       1.0000       11.797    
  4942.279452       1.0000       10.221    
  4943.779452       1.0000       8.8764    
  4944.407456       1.0000       8.6185    
  4944.407456       1.0000       8.6185    
  4946.807456       1.0000       8.9037    
  4948.307456       1.0000       9.6537    
  4949.807456       1.0000       10.242    
  4951.307456       1.0000       11.254    
  4952.807456       1.0000       11.519    
  4954.307456       1.0000       11.754    
  4955.807456       1.0000       12.584    
  4957.307456       1.0000       13.354    
  4958.807456       1.0000       14.507    
  4960.307456       1.0000       15.369    
  4961.807456       1.0000       15.623    
  4963.307456       1.0000       15.308    
  4964.807456       1.0000       14.696    
  4966.307456       1.0000       14.416    
  4967.807456       1.0000       13.839    
  4968.399631       1.0000       13.520    
  4968.399631       1.0000       13.520    
  4970.799631       1.0000       12.820    
  4972.299631       1.0000       12.310    
  4973.799631       1.0000       12.500    
  4975.299631       1.0000       13.370    
  4976.799631       1.0000       14.560    
  4978.299631       1.0000       15.860    
  4979.799631       1.0000       16.640    
  4981.299631       1.0000       17.580    
  4982.799631       1.0000       18.160    
  4984.261888       1.0000       17.055    
  4985.761888       1.0000       14.810    
  4987.261888       1.0000       13.721    
  4988.761888       1.0000       13.043    
  4990.261888       1.0000       12.674    
  4991.761888       1.0000       12.600    
  4992.407140       1.0000       12.600    
  4992.407140       1.0000       12.600    
  4994.807140       1.0000       12.119    
  4996.307140       1.0000       12.200    
  4997.807140       1.0000       12.523    
  4999.307140       1.0000       13.823    
  5000.807140       1.0000       14.100    
  5002.307140       1.0000       13.615    
  5003.807140       1.0000       14.423    
  5005.307140       1.0000       15.538    
  5006.807140       1.0000       17.107    
  5008.307140       1.0000       16.508    
  5009.775643       1.0000       16.067    
  5011.275643       1.0000       15.879    
  5012.775643       1.0000       14.757    
  5014.275643       1.0000       14.345    
  5015.775643       1.0000       14.045    
  5016.406638       1.0000       13.837    
  5016.406638       1.0000       13.837    
  5018.806638       1.0000       13.619    
  5020.306638       1.0000       13.508    
  5021.806638       1.0000       13.623    
  5023.306638       1.0000       14.884    
  5024.806638       1.0000       15.945    
  5026.306638       1.0000       18.645    
  5027.806638       1.0000       19.603    
  5028.468571       1.0000       20.028    
  5028.468571       1.0000       20.028    
  5030.868571       1.0000       20.653    
  5032.368571       1.0000       20.226    
  5033.225884       1.0000       19.987    
  5033.225884       1.0000       19.987    
  5035.625884       1.0000       18.074    
  5037.125884       1.0000       15.550    
  5038.625884       1.0000       14.699    
  5040.125884       1.0000       13.087    
  5040.405347       1.0000       12.835    
  5040.405347       1.0000       12.835    
  5042.805347       1.0000       11.139    
  5044.305347       1.0000       10.566    
  5045.805347       1.0000       12.527    
  5047.305347       1.0000       13.775    
  5048.805347       1.0000       14.722    
  5050.305347       1.0000       13.161    
  5051.805347       1.0000       13.783    
  5053.305347       1.0000       14.069    
  5054.805347       1.0000       13.919    
  5056.305347       1.0000       14.722    
  5057.805347       1.0000       15.483    
  5059.305347       1.0000       15.139    
  5060.805347       1.0000       14.839    
  5062.305347       1.0000       14.269    
  5063.805347       1.0000       14.119    
  5064.397925       1.0000       13.981    
  5064.397925       1.0000       13.981    
  5066.797925       1.0000       13.401    
  5068.297925       1.0000       13.260    
  5069.797925       1.0000       13.480    
  5071.297925       1.0000       13.879    
  5072.797925       1.0000       14.859    
  5074.297925       1.0000       15.298    
  5075.797925       1.0000       16.479    
  5077.297925       1.0000       15.881    
  5078.797925       1.0000       15.520    
  5080.297925       1.0000       15.289    
  5081.797925       1.0000       15.181    
  5083.297925       1.0000       14.002    
  5084.797925       1.0000       12.342    
  5086.297925       1.0000       11.562    
  5087.797925       1.0000       10.681    
  5088.396686       1.0000       10.124    
  5088.396686       1.0000       10.124    
  5090.796686       1.0000       9.3203    
  5092.296686       1.0000       10.437    
  5093.796686       1.0000       11.239    
  5095.296686       1.0000       13.526    
  5096.796686       1.0000       15.654    
  5098.296686       1.0000       16.437    
  5099.796686       1.0000       16.841    
  5101.296686       1.0000       16.437    
  5102.796686       1.0000       17.000    
  5104.296686       1.0000       17.000    
  5105.796686       1.0000       17.000    
  5107.296686       1.0000       16.563    
  5108.796686       1.0000       16.000    
  5110.296686       1.0000       15.503    
  5111.796686       1.0000       14.083    
  5112.395645       1.0000       13.781    
  5112.395645       1.0000       13.781    
  5114.795645       1.0000       12.902    
  5116.295645       1.0000       12.803    
  5117.795645       1.0000       14.159    
  5119.295645       1.0000       15.000    
  5120.795645       1.0000       15.000    
  5122.295645       1.0000       15.000    
  5123.795645       1.0000       15.239    
  5125.295645       1.0000       17.059    
  5126.795645       1.0000       17.996    
  5128.295645       1.0000       18.930    
  5129.573157       1.0000       18.312    
  5131.073157       1.0000       16.727    
  5132.573157       1.0000       15.227    
  5134.073157       1.0000       13.849    
  5135.573157       1.0000       13.085    
  5136.402386       1.0000       12.920    
  5136.402386       1.0000       12.920    
  5138.802386       1.0000       11.579    
  5140.302386       1.0000       11.070    
  5141.802386       1.0000       11.241    
  5143.302386       1.0000       13.875    
  5144.802386       1.0000       16.002    
  5146.302386       1.0000       17.060    
  5147.802386       1.0000       17.842    
  5149.302386       1.0000       18.000    
  5150.802386       1.0000       18.000    
  5152.302386       1.0000       17.940    
  5153.802386       1.0000       16.998    
  5155.302386       1.0000       15.437    
  5156.802386       1.0000       12.594    
  5158.302386       1.0000       9.5581    
  5159.802386       1.0000       9.0000    
  5160.393554       1.0000       9.0000    
  5160.393554       1.0000       9.0000    
  5162.793554       1.0000       9.3381    
  5164.293554       1.0000       9.8468    
  5165.793554       1.0000       11.073    
  5167.293554       1.0000       13.435    
  5168.793554       1.0000       14.159    
  5170.293554       1.0000       15.229    
  5171.793554       1.0000       15.379    
  5173.293554       1.0000       15.435    
  5174.793554       1.0000       16.000    
  5176.293554       1.0000       16.000    
  5177.793554       1.0000       15.841    
  5179.293554       1.0000       14.853    
  5180.793554       1.0000       12.278    
  5182.293554       1.0000       10.000    
  5183.793554       1.0000       9.9206    
  5184.391569       1.0000       9.5476    
  5184.391569       1.0000       9.5476    
  5186.791569       1.0000       7.4667    
  5188.291569       1.0000       6.8831    
  5189.791569       1.0000       10.041    
  5191.257960       1.0000       13.406    
  5192.757960       1.0000       14.152    
  5194.257960       1.0000       15.406    
  5195.757960       1.0000       16.000    
  5197.257960       1.0000       15.594    
  5198.757960       1.0000       14.848    
  5200.257960       1.0000       14.687    
  5201.757960       1.0000       15.042    
  5203.257960       1.0000       13.465    
  5204.757960       1.0000       10.605    
  5206.257960       1.0000       9.9484    
  5207.757960       1.0000       9.0420    
  5208.396819       1.0000       8.4429    
  5208.396819       1.0000       8.4429    
  5210.796819       1.0000       6.4625    
  5212.296819       1.0000       6.0890    
  5213.796819       1.0000       7.8140    
  5215.296819       1.0000       9.8936    
  5216.796819       1.0000       13.053    
  5218.296819       1.0000       16.437    
  5219.796819       1.0000       17.239    
  5221.296819       1.0000       19.000    
  5222.796819       1.0000       19.000    
  5224.296819       1.0000       18.941    
  5225.796819       1.0000       18.003    
  5227.296819       1.0000       15.758    
  5228.796819       1.0000       13.841    
  5230.296819       1.0000       12.941    
  5231.796819       1.0000       12.322    
  5232.388347       1.0000       12.433    
  5232.388347       1.0000       12.433    
  5234.788347       1.0000       12.000    
  5236.288347       1.0000       12.000    
  5237.788347       1.0000       12.000    
  5239.288347       1.0000       12.058    
  5240.788347       1.0000       12.831    
  5242.288347       1.0000       13.488    
  5243.788347       1.0000       14.988    
  5245.288347       1.0000       16.344    
  5246.788347       1.0000       15.360    
  5248.167554       1.0000       14.566    
  5249.667554       1.0000       14.133    
  5251.167554       1.0000       13.666    
  5252.667554       1.0000       13.000    
  5254.167554       1.0000       13.000    
  5255.667554       1.0000       12.866    
  5256.392926       1.0000       12.486    
  5256.392926       1.0000       12.486    
  5258.792926       1.0000       11.504    
  5260.292926       1.0000       11.000    
  5261.792926       1.0000       11.159    
  5263.292926       1.0000       12.493    
  5264.792926       1.0000       13.993    
  5266.292926       1.0000       15.798    
  5267.792926       1.0000       17.000    
  5269.039969       1.0000       17.000    
  5270.539969       1.0000       17.000    
  5272.039969       1.0000       16.632    
  5273.539969       1.0000       14.892    
  5275.039969       1.0000       13.988    
  5276.539969       1.0000       12.674    
  5278.039969       1.0000       10.760    
  5279.539969       1.0000       9.4760    
  5280.390855       1.0000       9.4345    
  5280.390855       1.0000       9.4345    
  5282.790855       1.0000       8.9209    
  5284.290855       1.0000       8.3745    
  5285.790855       1.0000       8.5627    
  5287.290855       1.0000       11.853    
  5288.790855       1.0000       14.070    
  5290.290855       1.0000       16.000    
  5291.790855       1.0000       16.000    
  5293.269101       1.0000       16.415    
  5294.769101       1.0000       17.154    
  5296.269101       1.0000       17.189    
  5297.769101       1.0000       15.185    
  5299.269101       1.0000       14.162    
  5300.769101       1.0000       11.162    
  5302.269101       1.0000       8.9462    
  5303.769101       1.0000       8.1847    
  5304.380324       1.0000       8.0000    
  5304.380324       1.0000       8.0000    
  5306.780324       1.0000       7.4659    
  5308.280324       1.0000       6.9318    
  5309.780324       1.0000       8.6849    
  5311.280324       1.0000       11.861    
  5312.780324       1.0000       14.627    
  5314.280324       1.0000       15.056    
  5315.721408       1.0000       15.921    
  5317.221408       1.0000       16.368    
  5318.721408       1.0000       15.921    
  5320.221408       1.0000       16.667    
  5321.721408       1.0000       16.633    
  5323.221408       1.0000       15.279    
  5324.721408       1.0000       13.223    
  5326.221408       1.0000       12.623    
  5327.721408       1.0000       12.144    
  5328.385098       1.0000       12.508    
  5328.385098       1.0000       12.508    
  5330.785098       1.0000       13.157    
  5332.285098       1.0000       13.572    
  5333.785098       1.0000       13.000    
  5335.285098       1.0000       12.943    
  5336.785098       1.0000       14.085    
  5338.285098       1.0000       15.971    
  5339.785098       1.0000       17.528    
  5341.285098       1.0000       18.229    
  5342.785098       1.0000       18.221    
  5344.285098       1.0000       17.157    
  5345.785098       1.0000       16.329    
  5347.285098       1.0000       16.572    
  5348.785098       1.0000       16.000    
  5350.285098       1.0000       16.000    
  5351.785098       1.0000       15.843    
  5352.376260       1.0000       15.499    
  5352.376260       1.0000       15.499    
  5354.776260       1.0000       14.467    
  5356.276260       1.0000       14.349    
  5357.776260       1.0000       14.845    
  5359.276260       1.0000       14.476    
  5360.776260       1.0000       15.821    
  5362.276260       1.0000       16.072    
  5363.776260       1.0000       16.155    
  5365.276260       1.0000       17.117    
  5366.776260       1.0000       16.512    
  5368.276260       1.0000       16.230    
  5369.776260       1.0000       15.000    
  5371.276260       1.0000       15.421    
  5372.776260       1.0000       16.000    
  5374.276260       1.0000       16.000    
  5375.776260       1.0000       16.155    
  5376.372974       1.0000       16.498    
  5376.372974       1.0000       16.498    
  5378.772974       1.0000       17.000    
  5380.272974       1.0000       16.727    
  5381.772974       1.0000       16.155    
  5383.272974       1.0000       17.055    
  5384.772974       1.0000       17.818    
  5386.272974       1.0000       18.000    
  5387.772974       1.0000       18.000    
  5389.272974       1.0000       18.000    
  5390.772974       1.0000       18.000    
  5392.272974       1.0000       18.000    
  5393.772974       1.0000       18.000    
  5395.272974       1.0000       18.218    
  5396.772974       1.0000       18.800    
  5398.272974       1.0000       18.800    
  5399.772974       1.0000       18.955    
  5400.369865       1.0000       19.296    
  5400.369865       1.0000       19.296    
  5402.769865       1.0000       19.800    
  5404.269865       1.0000       19.530    
  5405.769865       1.0000       18.954    
  5407.269865       1.0000       19.000    
  5408.769865       1.0000       19.000    
  5410.269865       1.0000       19.308    
  5411.769865       1.0000       19.908    
  5413.269865       1.0000       19.530    
  5414.769865       1.0000       18.184    
  5416.269865       1.0000       17.584    
  5417.769865       1.0000       16.846    
  5419.269865       1.0000       16.000    
  5420.769865       1.0000       16.000    
  5422.269865       1.0000       16.000    
  5423.769865       1.0000       16.000    
  5424.366612       1.0000       16.000    
  5424.366612       1.0000       16.000    
  5426.766612       1.0000       16.000    
  5428.266612       1.0000       16.000    
  5429.766612       1.0000       16.000    
  5431.266612       1.0000       16.000    
  5432.766612       1.0000       16.153    
  5434.266612       1.0000       17.360    
  5435.766612       1.0000       17.340    
  5437.266612       1.0000       18.053    
  5438.766612       1.0000       18.583    
  5440.266612       1.0000       17.413    
  5441.766612       1.0000       17.847    
  5443.266612       1.0000       16.533    
  5444.766612       1.0000       15.033    
  5446.266612       1.0000       13.587    
  5447.766612       1.0000       13.000    
  5448.363200       1.0000       12.927    
  5448.363200       1.0000       12.927    
  5450.763200       1.0000       11.342    
  5452.263200       1.0000       12.000    
  5453.763200       1.0000       12.153    
  5455.263200       1.0000       13.490    
  5456.763200       1.0000       15.597    
  5458.263200       1.0000       16.411    
  5459.763200       1.0000       17.000    
  5461.263200       1.0000       17.411    
  5462.763200       1.0000       17.847    
  5464.263200       1.0000       16.921    
  5465.763200       1.0000       15.250    
  5467.263200       1.0000       13.947    
  5468.763200       1.0000       12.960    
  5470.263200       1.0000       11.000    
  5471.763200       1.0000       11.000    
  5472.359630       1.0000       11.036    
  5472.359630       1.0000       11.036    
  5474.759630       1.0000       11.804    
  5476.259630       1.0000       12.052    
  5477.759630       1.0000       12.960    
  5479.259630       1.0000       14.052    
  5480.759630       1.0000       14.732    
  5482.259630       1.0000       15.930    
  5483.759630       1.0000       17.591    
  5485.259630       1.0000       18.408    
  5486.440766       1.0000       18.912    
  5487.708618       1.0000       18.375    
  5488.803500       1.0000       18.602    
  5490.303500       1.0000       16.496    
  5491.803500       1.0000       14.996    
  5493.303500       1.0000       13.557    
  5494.803500       1.0000       13.000    
  5496.303500       1.0000       12.557    
  5496.362461       1.0000       12.510    
  5496.362461       1.0000       12.510    
  5498.762461       1.0000       11.471    
  5500.262461       1.0000       11.074    
  5501.762461       1.0000       11.229    
  5503.262461       1.0000       13.825    
  5504.717783       1.0000       16.664    
  5506.217783       1.0000       18.418    
  5507.717783       1.0000       19.774    
  5509.217783       1.0000       19.626    
  5510.717783       1.0000       18.856    
  5512.217783       1.0000       17.582    
  5513.716331       1.0000       16.227    
  5515.216331       1.0000       15.957    
  5516.716331       1.0000       15.227    
  5518.216331       1.0000       15.000    
  5519.716331       1.0000       15.000    
  5520.349535       1.0000       15.000    
  5520.349535       1.0000       15.000    
  5522.749535       1.0000       15.000    
  5524.249535       1.0000       15.000    
  5525.749535       1.0000       15.000    
  5527.249535       1.0000       15.050    
  5528.749535       1.0000       15.800    
  5530.249535       1.0000       16.400    
  5531.749535       1.0000       17.000    
  5533.249535       1.0000       17.000    
  5534.749535       1.0000       17.000    
  5536.249535       1.0000       16.600    
  5537.749535       1.0000       16.000    
  5539.249535       1.0000       15.600    
  5540.749535       1.0000       15.000    
  5542.249535       1.0000       14.950    
  5543.749535       1.0000       14.200    
  5544.347843       1.0000       13.930    
  5544.347843       1.0000       13.930    
  5546.747843       1.0000       12.601    
  5548.247843       1.0000       12.125    
  5549.747843       1.0000       12.798    
  5551.247843       1.0000       13.448    
  5552.747843       1.0000       14.948    
  5554.247843       1.0000       16.448    
  5555.747843       1.0000       17.649    
  5557.247843       1.0000       17.324    
  5558.370978       1.0000       16.995    
  5559.440741       1.0000       15.580    
  5560.940741       1.0000       16.711    
  5562.440741       1.0000       16.000    
  5563.940741       1.0000       15.718    
  5565.440741       1.0000       13.183    
  5566.940741       1.0000       12.306    
  5568.348626       1.0000       14.000    
  5568.348626       1.0000       14.000    
  5570.748626       1.0000       14.000    
  5572.248626       1.0000       14.249    
  5573.748626       1.0000       15.150    
  5575.248626       1.0000       16.000    
  5576.748626       1.0000       16.000    
  5578.248626       1.0000       16.050    
  5579.748626       1.0000       16.799    
  5581.248626       1.0000       16.950    
  5582.748626       1.0000       16.201    
  5584.248626       1.0000       16.449    
  5585.748626       1.0000       17.799    
  5587.248626       1.0000       17.477    
  5588.748626       1.0000       14.479    
  5590.248626       1.0000       12.277    
  5591.748626       1.0000       10.925    
  5592.339797       1.0000       10.798    
  5592.339797       1.0000       10.798    
  5594.739797       1.0000       9.9301    
  5596.239797       1.0000       9.0000    
  5597.739797       1.0000       9.8878    
  5599.239797       1.0000       12.528    
  5600.739797       1.0000       15.014    
  5602.239797       1.0000       17.392    
  5603.739797       1.0000       18.148    
  5605.239797       1.0000       19.000    
  5606.739797       1.0000       19.000    
  5608.239797       1.0000       18.560    
  5609.739797       1.0000       16.986    
  5611.239797       1.0000       14.536    
  5612.739797       1.0000       12.442    
  5614.239797       1.0000       11.244    
  5615.739797       1.0000       9.1342    
  5616.335067       1.0000       8.5984    
  5616.335067       1.0000       8.5984    
  5618.735067       1.0000       6.5119    
  5620.235067       1.0000       6.0000    
  5621.735067       1.0000       6.3675    
  5623.235067       1.0000       10.205    
  5624.735067       1.0000       14.485    
  5626.045406       1.0000       16.386    
  5627.545406       1.0000       18.745    
  5629.045406       1.0000       20.000    
  5630.545406       1.0000       20.000    
  5632.045406       1.0000       19.755    
  5633.545406       1.0000       18.255    
  5635.045406       1.0000       16.609    
  5636.545406       1.0000       13.664    
  5638.045406       1.0000       11.755    
  5639.545406       1.0000       10.364    
  5640.335935       1.0000       10.000    
  5640.335935       1.0000       10.000    
  5642.735935       1.0000       9.3113    
  5644.235935       1.0000       8.0405    
  5645.735935       1.0000       8.1567    
  5647.235935       1.0000       11.772    
  5648.698520       1.0000       14.697    
  5650.198520       1.0000       17.418    
  5651.698520       1.0000       19.487    
  5652.063390       1.0000       20.013    
  5652.063390       1.0000       20.013    
  5654.463390       1.0000       20.429    
  5655.094546       1.0000       19.981    
  5655.094546       1.0000       19.981    
  5657.014546       1.0000       18.784    
  5658.514546       1.0000       17.031    
  5660.014546       1.0000       15.672    
  5661.514546       1.0000       13.285    
  5663.014546       1.0000       12.323    
  5664.330306       1.0000       13.801    
  5664.330306       1.0000       13.801    
  5666.730306       1.0000       12.935    
  5668.230306       1.0000       12.000    
  5669.730306       1.0000       12.000    
  5671.230306       1.0000       12.738    
  5672.730306       1.0000       14.930    
  5674.230306       1.0000       16.069    
  5675.730306       1.0000       17.542    
  5677.230306       1.0000       18.046    
  5678.730306       1.0000       18.930    
  5680.230306       1.0000       19.308    
  5681.609513       1.0000       17.817    
  5683.109513       1.0000       15.680    
  5684.609513       1.0000       13.664    
  5686.109513       1.0000       13.022    
  5687.609513       1.0000       13.688    
  5688.325961       1.0000       13.935    
  5688.325961       1.0000       13.935    
  5690.725961       1.0000       12.074    
  5692.225961       1.0000       10.619    
  5693.725961       1.0000       10.363    
  5695.225961       1.0000       13.729    
  5696.564498       1.0000       15.764    
  5698.064498       1.0000       17.013    
  5699.516845       1.0000       17.510    
  5701.016845       1.0000       16.997    
  5702.516845       1.0000       16.542    
  5704.016845       1.0000       17.671    
  5705.516845       1.0000       15.845    
  5706.993242       1.0000       13.813    
  5708.493242       1.0000       11.316    
  5709.993242       1.0000       10.795    
  5711.493242       1.0000       10.307    
  5712.321224       1.0000       9.5430    
  5712.321224       1.0000       9.5430    
  5714.721224       1.0000       8.3230    
  5716.221224       1.0000       7.2779    
  5717.721224       1.0000       8.1376    
  5719.221224       1.0000       11.742    
  5720.721224       1.0000       14.670    
  5722.221224       1.0000       16.044    
  5723.452136       1.0000       16.562    
  5724.952136       1.0000       17.000    
  5726.452136       1.0000       17.000    
  5727.952136       1.0000       17.000    
  5729.452136       1.0000       16.303    
  5730.952136       1.0000       13.605    
  5732.452136       1.0000       10.438    
  5733.952136       1.0000       9.8096    
  5735.452136       1.0000       8.9096    
  5736.316121       1.0000       8.6103    
  5736.316121       1.0000       8.6103    
  5738.716121       1.0000       8.5419    
  5740.216121       1.0000       8.3729    
  5741.716121       1.0000       9.2148    
  5743.216121       1.0000       11.416    
  5744.716121       1.0000       12.988    
  5746.216121       1.0000       15.416    
  5747.716121       1.0000       16.773    
  5749.216121       1.0000       17.373    
  5750.716121       1.0000       18.000    
  5751.961111       1.0000       18.000    
  5753.461111       1.0000       16.824    
  5754.961111       1.0000       14.839    
  5756.461111       1.0000       13.862    
  5757.961111       1.0000       11.874    
  5759.461111       1.0000       10.431    
  5760.310827       1.0000       10.000    
  5760.310827       1.0000       10.000    
  5762.710827       1.0000       10.455    
  5764.210827       1.0000       10.674    
  5765.710827       1.0000       10.911    
  5767.210827       1.0000       12.474    
  5768.710827       1.0000       15.277    
  5770.210827       1.0000       16.411    
  5771.710827       1.0000       17.911    
  5773.210827       1.0000       18.631    
  5774.710827       1.0000       17.787    
  5776.210827       1.0000       15.299    
  5777.710827       1.0000       13.231    
  5779.210827       1.0000       13.042    
  5780.710827       1.0000       13.769    
  5782.210827       1.0000       13.631    
  5783.710827       1.0000       13.000    
  5784.300662       1.0000       13.000    
  5784.300662       1.0000       13.000    
  5786.700662       1.0000       13.000    
  5788.200662       1.0000       13.000    
  5789.700662       1.0000       13.140    
  5791.200662       1.0000       14.000    
  5792.700662       1.0000       14.911    
  5794.200662       1.0000       16.280    
  5795.342435       1.0000       16.474    
  5796.499990       1.0000       16.900    
  5797.999990       1.0000       16.300    
  5799.499990       1.0000       17.900    
  5800.596919       1.0000       17.143    
  5801.784321       1.0000       15.210    
  5803.010026       1.0000       13.680    
  5804.510026       1.0000       10.833    
  5806.010026       1.0000       9.7940    
  5807.510026       1.0000       9.6080    
  5808.299852       1.0000       10.000    
  5808.299852       1.0000       10.000    
  5810.699852       1.0000       9.8600    
  5812.199852       1.0000       9.6797    
  5813.699852       1.0000       11.900    
  5815.199852       1.0000       13.420    
  5816.699852       1.0000       15.630    
  5818.199852       1.0000       17.400    
  5819.699852       1.0000       18.760    
  5821.199852       1.0000       19.000    
  5822.699852       1.0000       18.790    
  5823.999583       1.0000       17.001    
  5825.499583       1.0000       16.250    
  5826.999583       1.0000       13.801    
  5828.499583       1.0000       12.400    
  5829.999583       1.0000       11.900    
  5831.499583       1.0000       11.100    
  5832.294299       1.0000       11.335    
  5832.294299       1.0000       11.335    
