#      time         order        tairmean     top       
  127.7044642       1.0000       20.980       21.163    
  128.6353738       1.0000       20.989       21.161    
  129.6233333       1.0000       21.001       21.159    
  129.6233333       1.0000       21.001       21.159    
  130.4010585       1.0000       21.002       21.153    
  131.1787837       1.0000       21.005       21.149    
  131.6666519       1.0000       21.021       21.138    
  132.1009176       1.0000       21.030       21.121    
  132.5460934       1.0000       21.016       21.096    
  133.2211129       1.0000       20.992       21.100    
  133.7816787       1.0000       20.983       21.119    
  134.2947121       1.0000       20.986       21.120    
  134.8988925       1.0000       20.993       21.120    
  136.0710498       1.0000       20.998       21.127    
  136.7500427       1.0000       21.006       21.137    
  137.2768441       1.0000       21.013       21.146    
  137.8388729       1.0000       21.020       21.140    
  138.4033956       1.0000       21.022       21.115    
  139.2012077       1.0000       21.011       21.084    
  139.4357290       1.0000       20.996       21.075    
  139.9047715       1.0000       20.981       21.086    
  140.5817525       1.0000       20.980       21.108    
  141.6596278       1.0000       20.997       21.090    
  142.7082154       1.0000       21.000       21.084    
  144.0000000       1.0000       20.998       21.090    
  144.0000000       1.0000       20.998       21.089    
  144.3104580       1.0000       21.000       21.092    
  144.4074206       1.0000       21.002       21.092    
  144.4074206       1.0000       21.002       21.092    
  144.6557870       1.0000       21.002       21.090    
  144.9041534       1.0000       21.002       21.088    
  145.4008863       1.0000       21.000       21.086    
  146.3943521       1.0000       20.999       21.089    
  147.8943521       1.0000       20.998       21.099    
  149.3943521       1.0000       21.005       21.088    
  150.2785016       1.0000       21.017       21.079    
  151.2071258       1.0000       20.995       21.081    
  152.1691437       1.0000       20.982       21.083    
  153.1873857       1.0000       20.997       21.080    
  154.0312886       1.0000       21.001       21.082    
  154.8986104       1.0000       21.002       21.079    
  155.4328577       1.0000       21.009       21.081    
  155.8595235       1.0000       21.021       21.082    
  156.3294476       1.0000       21.022       21.069    
  156.8003350       1.0000       21.003       21.048    
  157.2554911       1.0000       20.983       21.043    
  157.7647331       1.0000       20.981       21.051    
  158.2446107       1.0000       20.990       21.069    
  158.8336934       1.0000       20.996       21.083    
  159.8925279       1.0000       20.997       21.087    
  160.5995166       1.0000       21.001       21.098    
  161.1325132       1.0000       21.009       21.115    
  161.7156581       1.0000       21.017       21.116    
  162.2572068       1.0000       21.022       21.098    
  162.9638713       1.0000       21.016       21.067    
  163.2465371       1.0000       21.003       21.055    
  163.8118686       1.0000       20.987       21.061    
  164.5359426       1.0000       20.975       21.092    
  165.5551065       1.0000       20.989       21.104    
  166.8188223       1.0000       20.998       21.110    
  168.0000000       1.0000       20.999       21.112    
  168.0000000       1.0000       20.999       21.112    
  168.3174134       1.0000       20.999       21.113    
  168.4142998       1.0000       20.999       21.114    
  168.4142998       1.0000       20.999       21.114    
  168.6682305       1.0000       21.000       21.115    
  168.9221613       1.0000       21.000       21.115    
  169.4300227       1.0000       21.000       21.116    
  170.4457457       1.0000       21.000       21.117    
  171.9457457       1.0000       20.999       21.121    
  173.4457457       1.0000       21.002       21.127    
  174.3358313       1.0000       21.017       21.120    
  175.2591683       1.0000       20.995       21.115    
  176.2546509       1.0000       20.985       21.111    
  177.2799572       1.0000       20.995       21.113    
  178.1364512       1.0000       21.000       21.117    
  179.0155870       1.0000       21.001       21.119    
  179.5184642       1.0000       21.014       21.121    
  179.9424911       1.0000       21.026       21.119    
  180.3955128       1.0000       21.022       21.102    
  180.9045001       1.0000       21.003       21.098    
  181.3650174       1.0000       20.984       21.100    
  181.8632604       1.0000       20.982       21.104    
  182.3582612       1.0000       20.988       21.103    
  182.9882928       1.0000       20.995       21.101    
  183.8702753       1.0000       20.998       21.106    
  184.5655585       1.0000       21.001       21.118    
  185.1034248       1.0000       21.009       21.134    
  185.6911162       1.0000       21.020       21.132    
  186.2294349       1.0000       21.024       21.111    
  186.9230231       1.0000       21.015       21.081    
  187.1810738       1.0000       21.006       21.070    
  187.6971752       1.0000       20.990       21.071    
  188.4304013       1.0000       20.977       21.098    
  189.3835126       1.0000       20.989       21.106    
  190.7455390       1.0000       20.999       21.105    
  192.0000000       1.0000       20.999       21.107    
  192.0000000       1.0000       20.999       21.107    
  192.3228645       1.0000       21.000       21.108    
  192.4210567       1.0000       21.001       21.109    
  192.4210567       1.0000       21.001       21.109    
  192.6793483       1.0000       21.002       21.108    
  192.9376399       1.0000       21.001       21.106    
  193.4542231       1.0000       21.013       21.088    
  194.2497065       1.0000       21.012       21.048    
  194.5497065       1.0000       21.004       21.037    
  195.1497065       1.0000       21.001       21.030    
  196.3497065       1.0000       21.001       21.023    
  197.8497065       1.0000       21.009       21.004    
  198.7551393       1.0000       21.009       20.999    
  199.6719807       1.0000       20.984       21.002    
  200.5898394       1.0000       20.989       20.993    
  201.4872913       1.0000       20.999       20.995    
  202.4394508       1.0000       21.001       20.995    
  203.3200465       1.0000       21.004       20.993    
  203.7959433       1.0000       21.018       20.990    
  204.3474167       1.0000       21.021       20.979    
  204.4391208       1.0000       21.017       20.973    
  204.4758025       1.0000       21.014       20.968    
  204.5491658       1.0000       21.009       20.964    
  204.5785111       1.0000       21.008       20.963    
  204.6372017       1.0000       21.004       20.961    
  204.6606780       1.0000       21.002       20.960    
  204.7076305       1.0000       20.998       20.957    
  204.8015355       1.0000       20.993       20.954    
  204.9893456       1.0000       20.984       20.953    
  205.3649657       1.0000       20.978       20.960    
