#      time         order        beleuchtun   brennstof1   brennstoff   gerate       hilfsenerg   luftung      raumkuhlu 
  1556.515686       1.0000       314.90       0.0000       1045.8       474.16      1.20000E-06   94.590       0.0000    
  1557.293010       1.0000       111.18       0.0000       1570.5       284.96      1.20000E-06   94.591       0.0000    
  1558.257089       1.0000       0.0000       0.0000       1693.6       274.22      1.20000E-06   94.591       0.0000    
  1559.480436       1.0000       0.0000       0.0000       1898.8       168.57      1.20000E-06   94.590       0.0000    
  1560.000000       1.0000       0.0000       0.0000       1966.6       157.46      1.20000E-06   94.590       0.0000    
  1560.000000       1.0000       0.0000       0.0000       1966.6       142.48      1.20000E-06   94.590       0.0000    
  1560.386652       1.0000       0.0000       0.0000       2007.0       142.48      1.20000E-06   94.591       0.0000    
  1560.500374       1.0000       0.0000       0.0000       2012.8       142.48      1.20000E-06   94.591       0.0000    
  1560.500374       1.0000       0.0000       0.0000       2012.8       142.48      1.20000E-06   94.591       0.0000    
  1560.809696       1.0000       0.0000       0.0000       2015.8       142.48      1.20000E-06   94.591       0.0000    
  1561.119017       1.0000       0.0000       0.0000       2024.7       142.48      1.20000E-06   94.590       0.0000    
  1561.737661       1.0000       0.0000       0.0000       2094.3       142.48      1.20000E-06   94.588       0.0000    
  1562.974948       1.0000       0.0000       0.0000       2131.7       142.48      1.20000E-06   94.591       0.0000    
  1564.474948       1.0000       0.0000       0.0000       2106.8       165.48      1.20000E-06   94.591       0.0000    
  1565.974948       1.0000       184.94       0.0000       1344.9       682.93      1.20000E-06   94.592       0.0000    
  1566.916335       1.0000       369.45       0.0000       1175.0       739.11      1.20000E-06   94.591       0.0000    
  1567.867840       1.0000       0.0000       0.0000       1992.6       263.52      1.20000E-06   94.592       0.0000    
  1568.836672       1.0000       2.5741       0.0000       2245.2       149.31      1.20000E-06   94.592       0.0000    
  1569.670126       1.0000       0.0000       0.0000       2188.4       142.48      1.20000E-06   94.593       0.0000    
  1570.548032       1.0000       0.0000       0.0000       2065.3       142.48      1.20000E-06   94.593       0.0000    
  1571.256734       1.0000       0.0000       0.0000       1875.7       217.54      1.20000E-06   94.593       0.0000    
  1571.712147       1.0000       0.0000       0.0000       1536.9       434.02      1.20000E-06   94.592       0.0000    
  1572.249071       1.0000       0.0000       0.0000       950.32       762.06      1.20000E-06   94.592       0.0000    
  1572.685317       1.0000       0.0000       0.0000       727.82       809.16      1.20000E-06   94.592       0.0000    
  1573.154269       1.0000       0.0000       0.0000       964.26       601.93      1.20000E-06   94.592       0.0000    
  1573.711257       1.0000       0.0000       0.0000       1462.7       317.23      1.20000E-06   94.592       0.0000    
  1574.180754       1.0000       0.0000       0.0000       1719.7       195.19      1.20000E-06   94.592       0.0000    
  1574.765165       1.0000       0.0000       0.0000       1792.1       152.12      1.20000E-06   94.592       0.0000    
  1575.706052       1.0000       0.0000       0.0000       1841.3       142.48      1.20000E-06   94.591       0.0000    
  1576.446993       1.0000       0.0000       0.0000       1875.1       163.54      1.20000E-06   94.591       0.0000    
  1576.995329       1.0000       95.464       0.0000       1786.3       224.81      1.20000E-06   94.591       0.0000    
  1577.617438       1.0000       169.43       0.0000       1424.0       467.30      1.20000E-06   94.592       0.0000    
  1578.139619       1.0000       382.99       0.0000       811.65       815.22      1.20000E-06   94.592       0.0000    
  1578.810099       1.0000       384.60       0.0000       194.61       1194.5      1.20000E-06   94.591       0.0000    
  1579.078291       1.0000       384.60       0.0000       102.65       1257.7      1.20000E-06   94.591       0.0000    
  1579.185568       1.0000       384.60       0.0000       85.746       1262.0      1.20000E-06   94.591       0.0000    
  1579.400121       1.0000       384.60       0.0000       107.56       1218.9      1.20000E-06   94.591       0.0000    
  1579.485943       1.0000       384.60       0.0000       126.11       1183.3      1.20000E-06   94.591       0.0000    
  1579.657585       1.0000       384.60       0.0000       195.34       1100.6      1.20000E-06   94.591       0.0000    
  1580.000871       1.0000       379.19       0.0000       592.47       850.18      1.20000E-06   94.591       0.0000    
  1580.509300       1.0000       316.09       0.0000       1263.6       477.70      1.20000E-06   94.591       0.0000    
  1581.490691       1.0000       68.511       0.0000       1750.7       284.96      1.20000E-06   94.592       0.0000    
  1582.507838       1.0000       0.0000       0.0000       1801.4       259.68      1.20000E-06   94.592       0.0000    
  1583.961334       1.0000       0.0000       0.0000       1890.1       157.74      1.20000E-06   94.592       0.0000    
  1584.000000       1.0000       0.0000       0.0000       1892.4       157.46      1.20000E-06   94.593       0.0000    
  1584.000000       1.0000       0.0000       0.0000       1892.4       142.48      1.20000E-06   94.593       0.0000    
  1584.383417       1.0000       0.0000       0.0000       1921.8       142.48      1.20000E-06   94.591       0.0000    
  1584.496344       1.0000       0.0000       0.0000       1928.1       142.48      1.20000E-06   94.591       0.0000    
  1584.496344       1.0000       0.0000       0.0000       1928.1       142.48      1.20000E-06   94.591       0.0000    
  1584.803077       1.0000       0.0000       0.0000       1935.6       142.48      1.20000E-06   94.591       0.0000    
  1585.109811       1.0000       0.0000       0.0000       1937.5       142.48      1.20000E-06   94.591       0.0000    
  1585.723278       1.0000       0.0000       0.0000       1939.4       142.48      1.20000E-06   94.592       0.0000    
  1586.950212       1.0000       0.0000       0.0000       1945.0       142.48      1.20000E-06   94.592       0.0000    
  1588.450212       1.0000       0.0000       0.0000       1878.5       163.77      1.20000E-06   94.592       0.0000    
  1589.950212       1.0000       177.67       0.0000       1134.1       667.51      1.20000E-06   94.592       0.0000    
  1590.884247       1.0000       321.07       0.0000       885.18       754.67      1.20000E-06   94.592       0.0000    
  1591.829260       1.0000       0.0000       0.0000       1633.6       274.59      1.20000E-06   94.592       0.0000    
  1592.763395       1.0000       0.0000       0.0000       1785.7       152.21      1.20000E-06   94.592       0.0000    
  1593.603587       1.0000       0.0000       0.0000       1657.0       142.48      1.20000E-06   94.592       0.0000    
  1594.494500       1.0000       0.0000       0.0000       1406.8       142.48      1.20000E-06   94.594       0.0000    
  1595.384115       1.0000       0.0000       0.0000       1054.3       261.65      1.20000E-06   94.594       0.0000    
  1595.861261       1.0000       0.0000       0.0000       639.01       531.82      1.20000E-06   94.592       0.0000    
  1596.396783       1.0000       0.0000       0.0000       199.05       810.29      1.20000E-06   94.591       0.0000    
  1596.880164       1.0000       0.0000       0.0000       188.30       751.11      1.20000E-06   94.590       0.0000    
  1597.050230       1.0000       0.0000       0.0000       223.94       665.76      1.20000E-06   94.591       0.0000    
  1597.118256       1.0000       0.0000       0.0000       245.01       624.02      1.20000E-06   94.593       0.0000    
  1597.254308       1.0000       0.0000       0.0000       309.53       542.17      1.20000E-06   94.593       0.0000    
  1597.526413       1.0000       0.0000       0.0000       553.50       395.83      1.20000E-06   94.593       0.0000    
  1597.936091       1.0000       0.0000       0.0000       915.01       243.93      1.20000E-06   94.593       0.0000    
  1598.414771       1.0000       0.0000       0.0000       1170.0       173.12      1.20000E-06   94.587       0.0000    
  1599.068253       1.0000       0.0000       0.0000       1340.7       143.78      1.20000E-06   94.586       0.0000    
  1599.902865       1.0000       0.0000       0.0000       1393.5       143.50      1.20000E-06   94.592       0.0000    
  1600.578030       1.0000       0.0000       0.0000       1466.4       172.62      1.20000E-06   94.589       0.0000    
  1601.111885       1.0000       112.59       0.0000       1416.2       257.70      1.20000E-06   94.587       0.0000    
  1601.691242       1.0000       174.35       0.0000       1206.9       510.39      1.20000E-06   94.582       0.0000    
  1602.229861       1.0000       384.60       0.0000       667.45       877.75      1.20000E-06   94.587       0.0000    
  1602.918352       1.0000       384.60       0.0000       104.09       1228.8      1.20000E-06   94.593       0.0000    
  1602.973431       1.0000       384.60       0.0000       79.977       1246.2      1.20000E-06   94.593       0.0000    
  1603.083590       1.0000       384.60       0.0000       43.658       1257.9      1.20000E-06   94.589       0.0000    
  1603.127653       1.0000       384.60       0.0000       31.835       1259.7      1.20000E-06   94.587       0.0000    
  1603.215780       1.0000       384.60       0.0000       20.455       1259.1      1.20000E-06   94.586       0.0000    
  1603.392034       1.0000       384.60       0.0000       51.220       1220.7      1.20000E-06   94.586       0.0000    
  1603.744541       1.0000       384.60       0.0000       237.92       1047.2      1.20000E-06   94.586       0.0000    
  1604.336157       1.0000       345.05       0.0000       1056.2       583.74      1.20000E-06   94.589       0.0000    
  1604.914632       1.0000       217.38       0.0000       1612.1       321.06      1.20000E-06   94.591       0.0000    
  1606.071582       1.0000       3.4298       0.0000       1941.0       280.86      1.20000E-06   94.588       0.0000    
  1607.184300       1.0000       0.0000       0.0000       1982.0       193.66      1.20000E-06   94.593       0.0000    
  1608.000000       1.0000       0.0000       0.0000       2073.3       157.46      1.20000E-06   94.590       0.0000    
  1608.000000       1.0000       0.0000       0.0000       2073.3       142.48      1.20000E-06   94.590       0.0000    
  1608.380095       1.0000       0.0000       0.0000       2145.6       142.48      1.20000E-06   94.587       0.0000    
  1608.492188       1.0000       0.0000       0.0000       2167.8       142.48      1.20000E-06   94.587       0.0000    
  1608.492188       1.0000       0.0000       0.0000       2167.8       142.48      1.20000E-06   94.587       0.0000    
  1608.796264       1.0000       0.0000       0.0000       2219.3       142.48      1.20000E-06   94.587       0.0000    
  1609.100340       1.0000       0.0000       0.0000       2241.2       142.48      1.20000E-06   94.591       0.0000    
  1609.708493       1.0000       0.0000       0.0000       2152.6       142.48      1.20000E-06   94.595       0.0000    
  1610.924797       1.0000       0.0000       0.0000       2127.3       142.48      1.20000E-06   94.592       0.0000    
  1612.424797       1.0000       0.0000       0.0000       2191.3       162.01      1.20000E-06   94.590       0.0000    
  1613.924797       1.0000       170.21       0.0000       1515.4       651.67      1.20000E-06   94.591       0.0000    
  1614.855398       1.0000       11.645       0.0000       1367.7       768.65      1.20000E-06   94.593       0.0000    
  1615.796856       1.0000       0.0000       0.0000       1836.6       284.19      1.20000E-06   94.590       0.0000    
  1616.847345       1.0000       0.0000       0.0000       1719.7       148.99      1.20000E-06   94.593       0.0000    
  1617.694837       1.0000       0.0000       0.0000       1358.3       142.48      1.20000E-06   94.595       0.0000    
  1618.584185       1.0000       0.0000       0.0000       923.52       142.48      1.20000E-06   94.594       0.0000    
  1619.270976       1.0000       0.0000       0.0000       746.16       222.47      1.20000E-06   94.594       0.0000    
  1619.722485       1.0000       0.0000       0.0000       567.55       440.47      1.20000E-06   94.596       0.0000    
  1620.252490       1.0000       0.0000       0.0000       292.27       763.18      1.20000E-06   94.593       0.0000    
  1620.689710       1.0000       0.0000       0.0000       219.09       808.33      1.20000E-06   94.587       0.0000    
  1621.158195       1.0000       0.0000       0.0000       359.72       599.52      1.20000E-06   94.589       0.0000    
  1621.712562       1.0000       0.0000       0.0000       579.72       316.72      1.20000E-06   94.593       0.0000    
  1622.182633       1.0000       0.0000       0.0000       696.85       194.87      1.20000E-06   94.592       0.0000    
  1622.766375       1.0000       0.0000       0.0000       746.19       152.06      1.20000E-06   94.589       0.0000    
  1623.707755       1.0000       0.0000       0.0000       772.22       142.48      1.20000E-06   94.589       0.0000    
  1623.923431       1.0000       0.0000       0.0000       782.49       143.70      1.20000E-06   94.589       0.0000    
  1624.354782       1.0000       0.0000       0.0000       823.54       158.05      1.20000E-06   94.586       0.0000    
  1625.007981       1.0000       6.5045       0.0000       969.47       227.88      1.20000E-06   94.586       0.0000    
  1625.546962       1.0000       163.30       0.0000       1036.3       431.41      1.20000E-06   94.589       0.0000    
  1626.106034       1.0000       382.09       0.0000       570.62       790.97      1.20000E-06   94.589       0.0000    
  1626.730962       1.0000       384.60       0.0000       102.45       1158.5      1.20000E-06   94.589       0.0000    
  1626.780956       1.0000       384.60       0.0000       81.936       1182.2      1.20000E-06   94.589       0.0000    
  1626.880945       1.0000       384.60       0.0000       46.174       1216.9      1.20000E-06   94.589       0.0000    
  1626.920940       1.0000       384.60       0.0000       32.996       1229.6      1.20000E-06   94.589       0.0000    
  1627.000931       1.0000       384.60       0.0000       11.295       1254.7      1.20000E-06   94.589       0.0000    
  1627.160913       1.0000       384.60       0.0000       0.0000       1261.0      1.20000E-06   94.588       0.0000    
  1627.224905       1.0000       384.60       0.0000       0.0000       1257.1      1.20000E-06   94.588       0.0000    
  1627.250502       1.0000       384.60       0.0000       0.0000       1251.5      1.20000E-06   94.588       0.0000    
  1627.301697       1.0000       384.60       0.0000       2.3993       1240.4      1.20000E-06   94.588       0.0000    
  1627.404085       1.0000       384.60       0.0000       23.513       1217.3      1.20000E-06   94.587       0.0000    
  1627.608861       1.0000       384.60       0.0000       107.32       1130.4      1.20000E-06   94.587       0.0000    
  1628.018414       1.0000       377.78       0.0000       524.87       835.25      1.20000E-06   94.588       0.0000    
  1628.728765       1.0000       268.18       0.0000       1381.0       376.48      1.20000E-06   94.593       0.0000    
  1629.564811       1.0000       54.654       0.0000       1753.5       284.96      1.20000E-06   94.591       0.0000    
  1630.632942       1.0000       0.0000       0.0000       1928.3       250.36      1.20000E-06   94.590       0.0000    
  1631.968554       1.0000       0.0000       0.0000       2125.2       157.69      1.20000E-06   94.591       0.0000    
  1632.000000       1.0000       0.0000       0.0000       2129.7       157.46      1.20000E-06   94.591       0.0000    
  1632.000000       1.0000       0.0000       0.0000       2129.7       142.48      1.20000E-06   94.591       0.0000    
  1632.376678       1.0000       0.0000       0.0000       2166.2       142.48      1.20000E-06   94.592       0.0000    
  1632.487912       1.0000       0.0000       0.0000       2169.4       142.48      1.20000E-06   94.592       0.0000    
  1632.487912       1.0000       0.0000       0.0000       2169.4       142.48      1.20000E-06   94.592       0.0000    
  1632.789254       1.0000       0.0000       0.0000       2162.5       142.48      1.20000E-06   94.592       0.0000    
  1633.090597       1.0000       0.0000       0.0000       2155.0       142.48      1.20000E-06   94.592       0.0000    
  1633.693282       1.0000       0.0000       0.0000       2160.5       142.48      1.20000E-06   94.591       0.0000    
  1634.898651       1.0000       0.0000       0.0000       2230.8       142.48      1.20000E-06   94.591       0.0000    
  1636.398651       1.0000       0.0000       0.0000       2237.9       160.22      1.20000E-06   94.591       0.0000    
  1637.898651       1.0000       162.52       0.0000       1569.1       635.37      1.20000E-06   94.591       0.0000    
  1638.821754       1.0000       364.40       0.0000       1282.9       784.97      1.20000E-06   94.591       0.0000    
  1639.754156       1.0000       0.0000       0.0000       2077.9       300.67      1.20000E-06   94.592       0.0000    
  1640.671136       1.0000       0.0000       0.0000       2275.5       156.77      1.20000E-06   94.592       0.0000    
  1641.524953       1.0000       0.0000       0.0000       1979.4       142.48      1.20000E-06   94.595       0.0000    
  1642.438575       1.0000       0.0000       0.0000       1674.9       142.48      1.20000E-06   94.595       0.0000    
  1643.315630       1.0000       0.0000       0.0000       1150.6       237.93      1.20000E-06   94.593       0.0000    
  1643.792977       1.0000       0.0000       0.0000       702.47       484.41      1.20000E-06   94.593       0.0000    
  1644.345158       1.0000       0.0000       0.0000       384.13       793.44      1.20000E-06   94.593       0.0000    
  1644.805273       1.0000       0.0000       0.0000       313.71       785.20      1.20000E-06   94.593       0.0000    
  1644.989319       1.0000       0.0000       0.0000       332.30       701.43      1.20000E-06   94.593       0.0000    
  1645.357412       1.0000       0.0000       0.0000       493.43       481.99      1.20000E-06   94.594       0.0000    
  1645.766184       1.0000       0.0000       0.0000       691.36       296.03      1.20000E-06   94.594       0.0000    
  1646.252450       1.0000       0.0000       0.0000       1033.8       187.28      1.20000E-06   94.591       0.0000    
  1646.819533       1.0000       0.0000       0.0000       1170.3       149.82      1.20000E-06   94.587       0.0000    
  1647.904218       1.0000       0.0000       0.0000       1198.9       143.51      1.20000E-06   94.589       0.0000    
  1648.613950       1.0000       0.0000       0.0000       1367.2       175.38      1.20000E-06   94.590       0.0000    
  1649.146739       1.0000       0.0000       0.0000       1441.9       267.70      1.20000E-06   94.589       0.0000    
  1649.727878       1.0000       176.80       0.0000       1181.8       531.77      1.20000E-06   94.588       0.0000    
  1650.270888       1.0000       384.60       0.0000       643.60       903.73      1.20000E-06   94.588       0.0000    
  1650.984341       1.0000       384.60       0.0000       169.46       1249.7      1.20000E-06   94.588       0.0000    
  1651.041418       1.0000       384.60       0.0000       134.93       1256.3      1.20000E-06   94.591       0.0000    
  1651.155570       1.0000       384.60       0.0000       89.236       1260.8      1.20000E-06   94.592       0.0000    
  1651.201231       1.0000       384.60       0.0000       75.311       1262.3      1.20000E-06   94.592       0.0000    
  1651.292553       1.0000       384.60       0.0000       69.333       1242.4      1.20000E-06   94.592       0.0000    
  1651.475197       1.0000       384.60       0.0000       142.68       1187.7      1.20000E-06   94.592       0.0000    
  1651.840485       1.0000       383.52       0.0000       483.58       980.34      1.20000E-06   94.592       0.0000    
  1652.517068       1.0000       314.64       0.0000       1294.1       473.39      1.20000E-06   94.592       0.0000    
  1653.727813       1.0000       31.007       0.0000       1809.5       284.96      1.20000E-06   94.592       0.0000    
  1654.902194       1.0000       0.0000       0.0000       1912.5       224.37      1.20000E-06   94.592       0.0000    
  1656.000000       1.0000       0.0000       0.0000       2050.5       157.46      1.20000E-06   94.591       0.0000    
  1656.000000       1.0000       0.0000       0.0000       2050.5       142.48      1.20000E-06   94.591       0.0000    
  1656.373169       1.0000       0.0000       0.0000       2112.3       142.48      1.20000E-06   94.589       0.0000    
  1656.483522       1.0000       0.0000       0.0000       2129.1       142.48      1.20000E-06   94.589       0.0000    
  1656.483522       1.0000       0.0000       0.0000       2129.1       142.48      1.20000E-06   94.589       0.0000    
  1656.782057       1.0000       0.0000       0.0000       2164.0       142.48      1.20000E-06   94.589       0.0000    
  1657.080593       1.0000       0.0000       0.0000       2189.6       142.48      1.20000E-06   94.590       0.0000    
  1657.677664       1.0000       0.0000       0.0000       2231.0       142.48      1.20000E-06   94.590       0.0000    
  1658.871806       1.0000       0.0000       0.0000       2264.1       142.48      1.20000E-06   94.591       0.0000    
  1660.371806       1.0000       0.0000       0.0000       2245.8       158.90      1.20000E-06   94.592       0.0000    
  1661.871806       1.0000       154.64       0.0000       1552.1       618.64      1.20000E-06   94.592       0.0000    
  1662.788948       1.0000       361.76       0.0000       1191.5       798.14      1.20000E-06   94.592       0.0000    
  1663.715419       1.0000       135.69       0.0000       1910.4       315.62      1.20000E-06   94.593       0.0000    
  1664.620951       1.0000       21.572       0.0000       2187.7       159.25      1.20000E-06   94.595       0.0000    
  1665.491816       1.0000       0.0000       0.0000       2064.8       142.48      1.20000E-06   94.595       0.0000    
  1666.422833       1.0000       0.0000       0.0000       1854.2       142.48      1.20000E-06   94.595       0.0000    
  1667.298791       1.0000       0.0000       0.0000       1627.2       232.10      1.20000E-06   94.594       0.0000    
  1667.775774       1.0000       0.0000       0.0000       1274.2       473.68      1.20000E-06   94.592       0.0000    
  1668.331145       1.0000       0.0000       0.0000       623.52       788.86      1.20000E-06   94.595       0.0000    
  1668.422204       1.0000       0.0000       0.0000       516.53       812.88      1.20000E-06   94.596       0.0000    
  1668.604322       1.0000       0.0000       0.0000       352.18       824.38      1.20000E-06   94.596       0.0000    
  1668.677170       1.0000       0.0000       0.0000       299.35       810.69      1.20000E-06   94.596       0.0000    
  1668.822864       1.0000       0.0000       0.0000       259.03       777.19      1.20000E-06   94.596       0.0000    
  1669.114254       1.0000       0.0000       0.0000       409.26       626.48      1.20000E-06   94.595       0.0000    
  1669.561544       1.0000       0.0000       0.0000       801.10       378.80      1.20000E-06   94.594       0.0000    
  1669.999080       1.0000       0.0000       0.0000       1071.7       225.86      1.20000E-06   94.594       0.0000    
  1670.529053       1.0000       0.0000       0.0000       1201.4       165.20      1.20000E-06   94.591       0.0000    
  1671.245038       1.0000       0.0000       0.0000       1361.6       142.48      1.20000E-06   94.590       0.0000    
  1672.026901       1.0000     -3.89167E-07   0.0000       1497.8       145.26      1.20000E-06   94.589       0.0000    
  1672.648940       1.0000       1.9825       0.0000       1483.0       178.50      1.20000E-06   94.591       0.0000    
  1673.173216       1.0000       121.59       0.0000       1309.2       275.30      1.20000E-06   94.591       0.0000    
  1673.732677       1.0000       177.12       0.0000       932.89       534.58      1.20000E-06   94.591       0.0000    
  1674.279547       1.0000       384.60       0.0000       314.87       909.21      1.20000E-06   94.590       0.0000    
  1674.988460       1.0000       384.60       0.0000       0.0000       1251.0      1.20000E-06   94.589       0.0000    
  1675.154746       1.0000       384.60       0.0000       0.0000       1260.7      1.20000E-06   94.591       0.0000    
  1675.487318       1.0000       384.60       0.0000       0.0000       1182.7      1.20000E-06   94.591       0.0000    
  1675.620347       1.0000       384.60       0.0000       0.0000       1123.4      1.20000E-06   94.591       0.0000    
  1675.886404       1.0000       382.29       0.0000       89.938       943.09      1.20000E-06   94.591       0.0000    
  1676.418519       1.0000       333.06       0.0000       632.27       528.00      1.20000E-06   94.591       0.0000    
  1677.104155       1.0000       161.70       0.0000       1299.1       292.55      1.20000E-06   94.591       0.0000    
  1677.973671       1.0000       7.4513       0.0000       1477.8       283.24      1.20000E-06   94.591       0.0000    
  1679.029402       1.0000       0.0000       0.0000       1649.7       210.52      1.20000E-06   94.589       0.0000    
  1680.000000       1.0000       0.0000       0.0000       1803.1       157.46      1.20000E-06   94.589       0.0000    
  1680.000000       1.0000       0.0000       0.0000       1803.1       142.48      1.20000E-06   94.589       0.0000    
  1680.369574       1.0000       0.0000       0.0000       1844.5       142.48      1.20000E-06   94.592       0.0000    
  1680.479024       1.0000       0.0000       0.0000       1848.8       142.48      1.20000E-06   94.592       0.0000    
  1680.479024       1.0000       0.0000       0.0000       1848.8       142.48      1.20000E-06   94.592       0.0000    
  1680.774683       1.0000       0.0000       0.0000       1842.9       142.48      1.20000E-06   94.592       0.0000    
  1681.070342       1.0000       0.0000       0.0000       1837.4       142.48      1.20000E-06   94.591       0.0000    
  1681.661661       1.0000       0.0000       0.0000       1874.9       142.48      1.20000E-06   94.589       0.0000    
  1682.844297       1.0000       0.0000       0.0000       1901.1       142.48      1.20000E-06   94.591       0.0000    
  1684.344297       1.0000       0.0000       0.0000       1946.7       157.53      1.20000E-06   94.591       0.0000    
  1685.844297       1.0000       146.56       0.0000       1454.4       601.49      1.20000E-06   94.588       0.0000    
  1686.751477       1.0000       269.75       0.0000       1297.3       807.04      1.20000E-06   94.584       0.0000    
  1687.666740       1.0000       0.0000       0.0000       2139.4       334.40      1.20000E-06   94.588       0.0000    
  1688.564572       1.0000       3.9110       0.0000       2379.3       162.74      1.20000E-06   94.595       0.0000    
  1689.451274       1.0000       0.0000       0.0000       2018.0       142.48      1.20000E-06   94.598       0.0000    
  1690.400356       1.0000       0.0000       0.0000       1526.4       142.48      1.20000E-06   94.598       0.0000    
  1691.268334       1.0000       0.0000       0.0000       1013.8       221.55      1.20000E-06   94.598       0.0000    
  1691.433096       1.0000       0.0000       0.0000       887.68       283.20      1.20000E-06   94.599       0.0000    
  1691.762620       1.0000       0.0000       0.0000       470.61       465.48      1.20000E-06   94.599       0.0000    
  1692.147296       1.0000       0.0000       0.0000       152.55       715.27      1.20000E-06   94.599       0.0000    
  1692.563722       1.0000       0.0000       0.0000       0.0000       822.68      1.20000E-06   94.598       0.0000    
  1692.707438       1.0000       0.0000       0.0000       0.0000       805.00      1.20000E-06   94.598       0.0000    
  1692.994869       1.0000       0.0000       0.0000       0.0000       698.90      1.20000E-06   94.598       0.0000    
  1693.102543       1.0000       0.0000       0.0000       0.0000       633.66      1.20000E-06   94.594       0.0000    
  1693.317892       1.0000       0.0000       0.0000       0.0000       505.06      1.20000E-06   94.593       0.0000    
  1693.720945       1.0000       0.0000       0.0000       179.04       313.49      1.20000E-06   94.593       0.0000    
  1694.149489       1.0000       0.0000       0.0000       347.83       200.45      1.20000E-06   94.590       0.0000    
  1694.699813       1.0000       0.0000       0.0000       476.30       155.35      1.20000E-06   94.582       0.0000    
  1695.566707       1.0000       0.0000       0.0000       557.80       142.48      1.20000E-06   94.586       0.0000    
  1696.321116       1.0000       0.0000       0.0000       883.66       156.39      1.20000E-06   94.589       0.0000    
  1696.891190       1.0000       63.853       0.0000       1016.5       207.29      1.20000E-06   94.589       0.0000    
  1697.537112       1.0000       162.38       0.0000       822.69       426.63      1.20000E-06   94.587       0.0000    
  1698.055136       1.0000       380.73       0.0000       334.40       754.20      1.20000E-06   94.586       0.0000    
  1698.704169       1.0000       384.60       0.0000       0.0000       1145.8      1.20000E-06   94.590       0.0000    
  1699.702392       1.0000       384.60       0.0000       0.0000       1073.1      1.20000E-06   94.590       0.0000    
  1699.878358       1.0000       382.51       0.0000       0.0000       949.62      1.20000E-06   94.590       0.0000    
  1700.230289       1.0000       359.19       0.0000       128.57       659.16      1.20000E-06   94.591       0.0000    
  1700.934152       1.0000       211.65       0.0000       951.82       316.43      1.20000E-06   94.593       0.0000    
  1701.556504       1.0000       56.207       0.0000       1227.6       284.96      1.20000E-06   94.592       0.0000    
  1702.604618       1.0000       0.0000       0.0000       1327.0       252.89      1.20000E-06   94.591       0.0000    
  1703.846719       1.0000       0.0000       0.0000       1584.7       158.55      1.20000E-06   94.588       0.0000    
  1704.000000       1.0000       0.0000       0.0000       1614.6       157.46      1.20000E-06   94.587       0.0000    
  1704.000000       1.0000       0.0000       0.0000       1614.6       142.48      1.20000E-06   94.587       0.0000    
  1704.365897       1.0000       0.0000       0.0000       1722.3       142.48      1.20000E-06   94.580       0.0000    
  1704.474424       1.0000       0.0000       0.0000       1758.8       142.48      1.20000E-06   94.580       0.0000    
  1704.474424       1.0000       0.0000       0.0000       1758.8       142.48      1.20000E-06   94.580       0.0000    
  1704.767141       1.0000       0.0000       0.0000       1855.4       142.48      1.20000E-06   94.580       0.0000    
  1705.059859       1.0000       0.0000       0.0000       1921.1       142.48      1.20000E-06   94.585       0.0000    
  1705.645293       1.0000       0.0000       0.0000       1811.3       142.48      1.20000E-06   94.597       0.0000    
  1706.681690       1.0000       0.0000       0.0000       1686.9       142.48      1.20000E-06   94.594       0.0000    
  1708.181690       1.0000       0.0000       0.0000       1649.6       149.85      1.20000E-06   94.592       0.0000    
  1709.681690       1.0000       105.10       0.0000       1132.4       504.81      1.20000E-06   94.592       0.0000    
  1710.571556       1.0000       331.21       0.0000       565.94       843.01      1.20000E-06   94.592       0.0000    
  1711.473324       1.0000       0.0000       0.0000       1202.3       421.57      1.20000E-06   94.593       0.0000    
  1712.329304       1.0000       0.0000       0.0000       1532.7       180.44      1.20000E-06   94.594       0.0000    
  1713.368696       1.0000       0.0000       0.0000       1408.0       142.48      1.20000E-06   94.594       0.0000    
  1714.247427       1.0000       0.0000       0.0000       1183.6       142.48      1.20000E-06   94.594       0.0000    
  1715.143613       1.0000       0.0000       0.0000       897.02       186.17      1.20000E-06   94.594       0.0000    
  1715.318067       1.0000       0.0000       0.0000       815.32       238.78      1.20000E-06   94.595       0.0000    
  1715.666976       1.0000       0.0000       0.0000       494.79       405.86      1.20000E-06   94.595       0.0000    
  1716.071647       1.0000       0.0000       0.0000       131.71       671.11      1.20000E-06   94.595       0.0000    
  1716.484248       1.0000       0.0000       0.0000       0.0000       817.18      1.20000E-06   94.594       0.0000    
  1717.094327       1.0000       0.0000       0.0000       0.0000       638.70      1.20000E-06   94.593       0.0000    
  1717.577009       1.0000       0.0000       0.0000       135.77       371.30      1.20000E-06   94.594       0.0000    
  1718.082497       1.0000       0.0000       0.0000       302.20       211.72      1.20000E-06   94.593       0.0000    
  1718.609672       1.0000       0.0000       0.0000       373.14       159.81      1.20000E-06   94.592       0.0000    
  1719.393710       1.0000       0.0000       0.0000       342.20       142.48      1.20000E-06   94.592       0.0000    
  1720.158868       1.0000       0.0000       0.0000       318.89       149.17      1.20000E-06   94.592       0.0000    
  1720.743620       1.0000       0.0000       0.0000       310.18       186.93      1.20000E-06   94.591       0.0000    
  1721.259070       1.0000       0.0000       0.0000       256.97       305.78      1.20000E-06   94.589       0.0000    
  1721.801504       1.0000       178.46       0.0000       11.011       574.93      1.20000E-06   94.587       0.0000    
  1722.360878       1.0000       384.60       0.0000       0.0000       960.71      1.20000E-06   94.588       0.0000    
