#      time         order        zone_3_ce1   zone_3_cei   zone_3_lea   zone_3_wa1   zone_3_wa2   zone_3_wal
  3228.984477       1.0000      -38.374       7.0021       0.0000       7.8889       0.0000       18.961    
  3228.991392       1.0000      -38.467       6.9802       0.0000       7.8951       0.0000       18.964    
  3229.005223       1.0000      -38.652       6.9366       0.0000       7.9076       0.0000       18.969    
  3229.032884       1.0000      -39.022       6.8493       0.0000       7.9330       0.0000       18.979    
  3229.088207       1.0000      -39.751       6.6752       0.0000       7.9850       0.0000       18.996    
  3229.198853       1.0000      -41.169       6.3298       0.0000       8.0929       0.0000       19.018    
  3229.243111       1.0000      -41.730       6.1922       0.0000       8.1367       0.0000       19.025    
  3229.331628       1.0000      -42.824       5.9198       0.0000       8.2263       0.0000       19.032    
  3229.508662       1.0000      -44.894       5.3897       0.0000       8.4109       0.0000       19.010    
  3229.862728       1.0000      -48.499       4.4021       0.0000       8.7884       0.0000       18.822    
  3230.004355       1.0000      -49.853       4.0194       0.0000       8.9405       0.0000       18.723    
  3230.287609       1.0000      -52.191       3.3015       0.0000       9.2417       0.0000       18.427    
  3230.400910       1.0000      -53.066       3.0217       0.0000       9.3617       0.0000       18.293    
  3230.627513       1.0000      -54.573       2.4877       0.0000       9.5963       0.0000       17.963    
  3230.718154       1.0000      -55.136       2.2779       0.0000       9.6894       0.0000       17.822    
  3230.899436       1.0000      -56.105       1.8705       0.0000       9.8708       0.0000       17.500    
  3231.262001       1.0000      -57.405       1.0811       0.0000       10.210       0.0000       16.717    
  3231.797085       1.0000      -57.937     -7.45305E-02   0.0000       10.652       0.0000       15.304    
  3231.911667       1.0000      -57.987     -0.32207       0.0000       10.745       0.0000       14.991    
  3232.140832       1.0000      -57.835     -0.81888       0.0000       10.918       0.0000       14.326    
  3232.228581       1.0000      -57.739      -1.0095       0.0000       10.983       0.0000       14.066    
  3232.404079       1.0000      -57.400      -1.3920       0.0000       11.106       0.0000       13.527    
  3232.755075       1.0000      -56.137      -2.1535       0.0000       11.329       0.0000       12.365    
  3232.852816       1.0000      -55.740      -2.3644       0.0000       11.390       0.0000       12.017    
  3233.048298       1.0000      -54.765      -2.7813       0.0000       11.505       0.0000       11.314    
  3233.439263       1.0000      -52.136      -3.5855       0.0000       11.704       0.0000       9.8914    
  3234.221193       1.0000      -44.575      -4.9304       0.0000       11.958       0.0000       7.1877    
  3234.424729       1.0000      -42.460      -5.2597       0.0000       12.014       0.0000       6.5118    
  3234.831801       1.0000      -37.774      -5.7831       0.0000       12.080       0.0000       5.2542    
  3235.591249       1.0000      -28.470      -5.9147       0.0000       12.133       0.0000       3.4127    
  3236.605653       1.0000      -16.519      -4.1838       0.0000       12.237       0.0000       1.9193    
  3238.105653       1.0000      -1.7393       2.6292       0.0000       12.486       0.0000       1.6886    
  3239.000000       1.0000       6.0040       7.6649       0.0000       12.683       0.0000       1.9525    
  3239.000000       1.0000       6.0040       7.6649       0.0000       12.683       0.0000       1.9525    
  3239.504380       1.0000       10.187       10.709       0.0000       12.804       0.0000       2.1775    
  3240.008760       1.0000       13.908       13.810       0.0000       12.951       0.0000       2.4893    
  3240.241922       1.0000       15.558       15.241       0.0000       13.025       0.0000       2.6474    
  3240.241922       1.0000       15.558       15.241       0.0000       13.025       0.0000       2.6474    
  3241.048930       1.0000       20.620       19.947       0.0000       13.352       0.0000       3.3008    
  3241.855938       1.0000       24.753       24.016       0.0000       13.776       0.0000       4.0753    
  3243.355938       1.0000       30.388       29.712       0.0000       14.771       0.0000       5.7330    
  3244.855938       1.0000       33.727       32.488       0.0000       15.335       0.0000       7.4635    
  3245.771896       1.0000       34.858       32.873       0.0000       15.325       0.0000       8.5307    
  3246.696765       1.0000       34.595       31.991       0.0000       14.957       0.0000       9.5910    
  3247.762382       1.0000       31.356       29.579       0.0000       13.908       0.0000       10.807    
  3248.027278       1.0000       30.356       28.905       0.0000       13.611       0.0000       11.091    
  3248.557068       1.0000       27.349       27.324       0.0000       12.863       0.0000       11.676    
  3249.237525       1.0000       21.548       25.120       0.0000       11.767       0.0000       12.483    
  3250.059447       1.0000       11.869       22.479       0.0000       10.525       0.0000       13.531    
  3250.552037       1.0000       5.3031       20.926       0.0000       9.8586       0.0000       14.171    
  3250.674509       1.0000       3.6474       20.544       0.0000       9.7028       0.0000       14.330    
  3250.919454       1.0000      0.13010       19.779       0.0000       9.4350       0.0000       14.647    
  3251.280483       1.0000      -5.4412       18.644       0.0000       9.1626       0.0000       15.108    
  3251.715866       1.0000      -12.495       17.230       0.0000       9.0385       0.0000       15.644    
  3251.890019       1.0000      -15.352       16.658       0.0000       9.0230       0.0000       15.855    
  3252.238324       1.0000      -21.103       15.454       0.0000       9.1326       0.0000       16.257    
  3252.663165       1.0000      -27.991       13.915       0.0000       9.4082       0.0000       16.645    
  3252.754919       1.0000      -29.471       13.584       0.0000       9.4738       0.0000       16.723    
  3252.938425       1.0000      -32.384       12.906       0.0000       9.6232       0.0000       16.852    
  3253.305437       1.0000      -37.901       11.491       0.0000       9.9652       0.0000       16.963    
  3253.440000       1.0000      -39.876       10.963       0.0000       10.095       0.0000       16.983    
  3253.440000       1.0000      -39.876       10.963       0.0000       10.095       0.0000       16.983    
  3253.698242       1.0000      -43.517       9.9231       0.0000       10.354       0.0000       16.962    
  3253.749891       1.0000      -44.226       9.7122       0.0000       10.406       0.0000       16.950    
  3253.853188       1.0000      -45.605       9.2847       0.0000       10.512       0.0000       16.913    
  3253.861452       1.0000      -45.716       9.2505       0.0000       10.521       0.0000       16.910    
  3253.877979       1.0000      -45.935       9.1819       0.0000       10.538       0.0000       16.903    
  3253.911034       1.0000      -46.370       9.0442       0.0000       10.572       0.0000       16.889    
  3253.924256       1.0000      -46.543       8.9891       0.0000       10.585       0.0000       16.883    
  3253.950700       1.0000      -46.887       8.8784       0.0000       10.612       0.0000       16.870    
  3253.961278       1.0000      -47.024       8.8340       0.0000       10.623       0.0000       16.865    
  3253.982433       1.0000      -47.297       8.7452       0.0000       10.645       0.0000       16.854    
  3254.024744       1.0000      -47.835       8.5665       0.0000       10.689       0.0000       16.829    
  3254.109364       1.0000      -48.884       8.2055       0.0000       10.776       0.0000       16.770    
  3254.278606       1.0000      -50.862       7.4684       0.0000       10.949       0.0000       16.614    
  3254.617090       1.0000      -54.275       5.9199       0.0000       11.280       0.0000       16.149    
  3254.752483       1.0000      -55.548       5.2880       0.0000       11.411       0.0000       15.940    
  3255.023270       1.0000      -57.710       3.9756       0.0000       11.660       0.0000       15.428    
  3255.131585       1.0000      -58.511       3.4432       0.0000       11.759       0.0000       15.209    
  3255.348214       1.0000      -59.857       2.3518       0.0000       11.948       0.0000       14.715    
  3255.365545       1.0000      -59.963       2.2643       0.0000       11.963       0.0000       14.676    
  3255.400205       1.0000      -60.169       2.0886       0.0000       11.993       0.0000       14.595    
  3255.414070       1.0000      -60.250       2.0182       0.0000       12.005       0.0000       14.562    
  3255.441798       1.0000      -60.408       1.8770       0.0000       12.028       0.0000       14.496    
  3255.452890       1.0000      -60.470       1.8205       0.0000       12.038       0.0000       14.469    
  3255.475073       1.0000      -60.593       1.7072       0.0000       12.057       0.0000       14.415    
  3255.483946       1.0000      -60.641       1.6618       0.0000       12.064       0.0000       14.394    
  3255.501692       1.0000      -60.736       1.5709       0.0000       12.079       0.0000       14.350    
  3255.508791       1.0000      -60.774       1.5345       0.0000       12.085       0.0000       14.333    
  3255.522988       1.0000      -60.849       1.4616       0.0000       12.097       0.0000       14.298    
  3255.528666       1.0000      -60.878       1.4325       0.0000       12.102       0.0000       14.284    
  3255.540024       1.0000      -60.937       1.3741       0.0000       12.112       0.0000       14.255    
  3255.562739       1.0000      -61.051       1.2570       0.0000       12.131       0.0000       14.198    
  3255.608170       1.0000      -61.268       1.0219       0.0000       12.168       0.0000       14.081    
  3255.699031       1.0000      -61.655      0.54807       0.0000       12.241       0.0000       13.839    
  3255.880753       1.0000      -62.245     -0.41110       0.0000       12.380       0.0000       13.321    
  3255.953442       1.0000      -62.451     -0.79646       0.0000       12.434       0.0000       13.109    
  3256.098819       1.0000      -62.742      -1.5704       0.0000       12.538       0.0000       12.633    
  3256.156970       1.0000      -62.839      -1.8804       0.0000       12.579       0.0000       12.438    
  3256.273272       1.0000      -62.957      -2.5017       0.0000       12.658       0.0000       12.039    
  3256.319793       1.0000      -62.991      -2.7504       0.0000       12.689       0.0000       11.878    
  3256.412835       1.0000      -63.012      -3.2482       0.0000       12.749       0.0000       11.552    
  3256.420278       1.0000      -63.013      -3.2880       0.0000       12.753       0.0000       11.526    
  3256.435165       1.0000      -63.014      -3.3676       0.0000       12.763       0.0000       11.473    
  3256.441119       1.0000      -63.015      -3.3995       0.0000       12.767       0.0000       11.452    
  3256.453029       1.0000      -63.015      -3.4632       0.0000       12.774       0.0000       11.411    
  3256.457792       1.0000      -63.014      -3.4887       0.0000       12.777       0.0000       11.394    
  3256.467320       1.0000      -63.014      -3.5397       0.0000       12.783       0.0000       11.360    
  3256.486375       1.0000      -63.010      -3.6417       0.0000       12.795       0.0000       11.293    
  3256.524485       1.0000      -62.994      -3.8456       0.0000       12.819       0.0000       11.157    
  3256.600704       1.0000      -62.930      -4.2533       0.0000       12.864       0.0000       10.882    
  3256.753144       1.0000      -62.673      -5.0647       0.0000       12.942       0.0000       10.324    
  3256.814120       1.0000      -62.550      -5.3884       0.0000       12.969       0.0000       10.100    
  3256.936071       1.0000      -62.223      -6.0310       0.0000       13.021       0.0000       9.6497    
  3256.984852       1.0000      -62.079      -6.2872       0.0000       13.041       0.0000       9.4696    
  3257.082413       1.0000      -61.742      -6.7953       0.0000       13.078       0.0000       9.1082    
  3257.121438       1.0000      -61.599      -6.9979       0.0000       13.092       0.0000       8.9639    
  3257.199487       1.0000      -61.281      -7.3997       0.0000       13.119       0.0000       8.6751    
  3257.230706       1.0000      -61.148      -7.5598       0.0000       13.129       0.0000       8.5597    
  3257.293145       1.0000      -60.864      -7.8777       0.0000       13.148       0.0000       8.3292    
  3257.318121       1.0000      -60.747      -8.0045       0.0000       13.156       0.0000       8.2372    
  3257.368072       1.0000      -60.500      -8.2564       0.0000       13.170       0.0000       8.0532    
  3257.467975       1.0000      -59.955      -8.7529       0.0000       13.195       0.0000       7.6867    
  3257.667781       1.0000      -58.672      -9.7095       0.0000       13.232       0.0000       6.9710    
  3257.747703       1.0000      -58.127      -10.086       0.0000       13.244       0.0000       6.6899    
  3257.907547       1.0000      -56.920      -10.809       0.0000       13.260       0.0000       6.1485    
  3257.971485       1.0000      -56.417      -11.093       0.0000       13.264       0.0000       5.9365    
  3257.997060       1.0000      -56.214      -11.206       0.0000       13.266       0.0000       5.8525    
  3258.007290       1.0000      -56.132      -11.251       0.0000       13.266       0.0000       5.8190    
  3258.027750       1.0000      -55.966      -11.340       0.0000       13.268       0.0000       5.7525    
  3258.068670       1.0000      -55.626      -11.517       0.0000       13.269       0.0000       5.6211    
  3258.085038       1.0000      -55.490      -11.587       0.0000       13.270       0.0000       5.5688    
  3258.117774       1.0000      -55.211      -11.726       0.0000       13.270       0.0000       5.4657    
  3258.183247       1.0000      -54.635      -11.997       0.0000       13.270       0.0000       5.2651    
  3258.209436       1.0000      -54.402      -12.104       0.0000       13.270       0.0000       5.1859    
  3258.261813       1.0000      -53.924      -12.314       0.0000       13.268       0.0000       5.0317    
  3258.264674       1.0000      -53.898      -12.325       0.0000       13.268       0.0000       5.0233    
  3258.264674       1.0000      -53.898      -12.325       0.0000       13.268       0.0000       5.0233    
  3258.270326       1.0000      -53.846      -12.348       0.0000       13.268       0.0000       5.0067    
  3258.275978       1.0000      -53.794      -12.370       0.0000       13.268       0.0000       4.9902    
  3258.287283       1.0000      -53.690      -12.415       0.0000       13.268       0.0000       4.9574    
  3258.309891       1.0000      -53.479      -12.503       0.0000       13.267       0.0000       4.8926    
  3258.310829       1.0000      -53.470      -12.507       0.0000       13.267       0.0000       4.8900    
  3258.310829       1.0000      -53.470      -12.507       0.0000       13.267       0.0000       4.8900    
  3258.316617       1.0000      -53.416      -12.530       0.0000       13.267       0.0000       4.8734    
  3258.322405       1.0000      -53.362      -12.552       0.0000       13.266       0.0000       4.8570    
  3258.322405       1.0000      -53.362      -12.552       0.0000       13.266       0.0000       4.8570    
  3258.327035       1.0000      -53.319      -12.570       0.0000       13.266       0.0000       4.8438    
  3258.331665       1.0000      -53.275      -12.588       0.0000       13.266       0.0000       4.8307    
  3258.340925       1.0000      -53.188      -12.624       0.0000       13.265       0.0000       4.8047    
  3258.359446       1.0000      -53.011      -12.694       0.0000       13.265       0.0000       4.7531    
  3258.396488       1.0000      -52.653      -12.833       0.0000       13.263       0.0000       4.6523    
  3258.470572       1.0000      -51.915      -13.096       0.0000       13.257       0.0000       4.4606    
  3258.618739       1.0000      -50.358      -13.558       0.0000       13.244       0.0000       4.1171    
  3258.915074       1.0000      -46.962      -14.136       0.0000       13.214       0.0000       3.5703    
  3259.507743       1.0000      -39.421      -13.697       0.0000       13.130       0.0000       2.8674    
  3259.712055       1.0000      -36.750      -13.355       0.0000       13.097       0.0000       2.6645    
  3260.120679       1.0000      -31.254      -11.977       0.0000       13.018       0.0000       2.3758    
  3260.937926       1.0000      -20.487      -7.3346       0.0000       12.852       0.0000       2.1565    
  3262.437926       1.0000      -3.7942       3.0664       0.0000       12.754       0.0000       2.4748    
  3263.000000       1.0000       1.9965       7.1232       0.0000       12.771       0.0000       2.6873    
  3263.000000       1.0000       1.9965       7.1232       0.0000       12.771       0.0000       2.6873    
  3263.948271       1.0000       10.891       13.904       0.0000       12.921       0.0000       3.2167    
  3264.242350       1.0000       13.433       15.939       0.0000       12.995       0.0000       3.4161    
  3264.242350       1.0000       13.433       15.939       0.0000       12.995       0.0000       3.4161    
  3265.000967       1.0000       19.289       20.805       0.0000       13.241       0.0000       3.9942    
  3265.759584       1.0000       24.119       25.003       0.0000       13.637       0.0000       4.7117    
  3267.259584       1.0000       31.678       31.855       0.0000       14.778       0.0000       6.4634    
  3267.559584       1.0000       33.129       33.182       0.0000       15.020       0.0000       6.8339    
  3268.159584       1.0000       35.721       35.453       0.0000       15.428       0.0000       7.6064    
  3268.399584       1.0000       36.703       36.287       0.0000       15.573       0.0000       7.9167    
  3268.879584       1.0000       38.300       37.520       0.0000       15.771       0.0000       8.4988    
  3269.616074       1.0000       39.534       38.124       0.0000       15.891       0.0000       9.3070    
  3270.343609       1.0000       39.365       37.374       0.0000       15.806       0.0000       10.046    
  3271.438237       1.0000       37.224       35.053       0.0000       16.107       0.0000       11.103    
  3272.463052       1.0000       34.945       33.074       0.0000       16.683       0.0000       12.089    
  3273.519597       1.0000       33.039       31.683       0.0000       17.404       0.0000       13.096    
  3274.405487       1.0000       31.644       30.772       0.0000       17.991       0.0000       13.873    
  3274.557859       1.0000       31.409       30.622       0.0000       18.090       0.0000       14.004    
  3274.862603       1.0000       30.944       30.330       0.0000       18.282       0.0000       14.255    
  3275.232090       1.0000       30.351       29.958       0.0000       18.501       0.0000       14.541    
  3275.663145       1.0000       29.547       29.439       0.0000       18.732       0.0000       14.847    
  3276.158545       1.0000       28.242       28.632       0.0000       18.968       0.0000       15.165    
  3276.715820       1.0000       25.962       27.372       0.0000       19.213       0.0000       15.469    
  3277.191896       1.0000       23.238       26.079       0.0000       19.437       0.0000       15.668    
  3277.776283       1.0000       18.703       24.335       0.0000       19.778       0.0000       15.763    
  3277.967966       1.0000       17.107       23.754       0.0000       19.898       0.0000       15.776    
  3278.351333       1.0000       13.546       22.574       0.0000       20.166       0.0000       15.711    
  3278.504680       1.0000       12.082       22.104       0.0000       20.277       0.0000       15.668    
  3278.811373       1.0000       9.0781       21.153       0.0000       20.507       0.0000       15.534    
  3279.424760       1.0000       4.0853       19.183       0.0000       20.928       0.0000       15.318    
  3280.110464       1.0000      0.42283       17.081       0.0000       21.319       0.0000       15.066    
  3280.669032       1.0000      -1.3078       15.540       0.0000       21.576       0.0000       14.778    
  3281.245898       1.0000      -1.8440       14.222       0.0000       21.779       0.0000       14.469    
  3281.919533       1.0000      -1.0000       13.240       0.0000       21.950       0.0000       14.144    
  3282.784281       1.0000       1.9190       13.051       0.0000       22.100       0.0000       13.806    
  3283.635496       1.0000       5.8939       13.967       0.0000       22.208       0.0000       13.661    
  3284.926533       1.0000       12.800       17.518       0.0000       22.332       0.0000       13.888    
  3285.226533       1.0000       14.460       18.462       0.0000       22.362       0.0000       13.965    
  3285.826533       1.0000       17.837       20.727       0.0000       22.457       0.0000       14.219    
  3286.860992       1.0000       23.576       25.215       0.0000       22.712       0.0000       14.815    
  3287.000000       1.0000       24.352       25.833       0.0000       22.748       0.0000       14.897    
  3287.000000       1.0000       24.352       25.833       0.0000       22.748       0.0000       14.897    
  3288.213787       1.0000       30.830       31.435       0.0000       23.217       0.0000       15.793    
  3288.243965       1.0000       30.990       31.576       0.0000       23.231       0.0000       15.817    
  3288.243965       1.0000       30.990       31.576       0.0000       23.231       0.0000       15.817    
  3289.214994       1.0000       35.901       36.101       0.0000       23.769       0.0000       16.691    
  3290.186024       1.0000       40.346       40.461       0.0000       24.459       0.0000       17.703    
  3291.114223       1.0000       44.176       44.340       0.0000       25.193       0.0000       18.730    
  3291.114223       1.0000       44.176       44.340       0.0000       25.193       0.0000       18.730    
  3291.424952       1.0000       45.427       45.617       0.0000       25.445       0.0000       19.080    
  3291.735682       1.0000       46.616       46.823       0.0000       25.690       0.0000       19.438    
  3292.173709       1.0000       48.212       48.315       0.0000       25.957       0.0000       19.960    
  3292.844552       1.0000       50.458       49.739       0.0000       25.965       0.0000       20.804    
  3293.384615       1.0000       52.029       50.187       0.0000       25.676       0.0000       21.487    
  3293.384615       1.0000       52.029       50.187       0.0000       25.676       0.0000       21.487    
  3293.881783       1.0000       53.275       50.103       0.0000       25.187       0.0000       22.108    
  3294.378950       1.0000       53.884       49.082       0.0000       24.214       0.0000       22.702    
  3295.177599       1.0000       51.952       45.785       0.0000       21.822       0.0000       23.640    
  3296.121109       1.0000       44.694       40.669       0.0000       18.792       0.0000       24.767    
  3296.415339       1.0000       41.976       39.005       0.0000       17.868       0.0000       25.123    
  3297.003798       1.0000       35.210       35.592       0.0000       16.375       0.0000       25.815    
  3297.718492       1.0000       26.697       31.456       0.0000       15.294       0.0000       26.505    
  3298.310001       1.0000       20.256       28.102       0.0000       14.838       0.0000       26.950    
  3298.455347       1.0000       18.734       27.288       0.0000       14.751       0.0000       27.052    
  3298.746038       1.0000       15.909       25.688       0.0000       14.657       0.0000       27.228    
  3299.130924       1.0000       12.618       23.667       0.0000       14.635       0.0000       27.417    
  3299.536090       1.0000       9.6347       21.687       0.0000       14.692       0.0000       27.570    
  3300.083033       1.0000       6.3429       19.324       0.0000       14.867       0.0000       27.705    
  3300.554780       1.0000       3.9581       17.516       0.0000       15.058       0.0000       27.758    
  3301.046157       1.0000       1.8392       15.859       0.0000       15.273       0.0000       27.734    
  3301.567406       1.0000     -9.54454E-02   14.325       0.0000       15.509       0.0000       27.620    
  3302.317215       1.0000      -2.3253       12.510       0.0000       15.850       0.0000       27.268    
  3303.059430       1.0000      -4.0665       11.071       0.0000       16.182       0.0000       26.685    
  3303.662816       1.0000      -5.1049       10.115       0.0000       16.454       0.0000       26.074    
  3303.805952       1.0000      -5.3286       9.9000       0.0000       16.519       0.0000       25.922    
  3304.092222       1.0000      -5.6687       9.5149       0.0000       16.650       0.0000       25.595    
  3304.533614       1.0000      -5.8765       9.0241       0.0000       16.849       0.0000       25.043    
  3305.015750       1.0000      -5.6115       8.6151       0.0000       17.053       0.0000       24.478    
  3305.611586       1.0000      -4.3942       8.4983       0.0000       17.304       0.0000       23.952    
  3306.661057       1.0000      9.39424E-02   10.056       0.0000       17.718       0.0000       23.471    
  3307.524391       1.0000       4.8106       12.477       0.0000       18.036       0.0000       23.285    
  3308.789750       1.0000       12.264       17.252       0.0000       18.475       0.0000       23.231    
  3310.289750       1.0000       20.065       23.013       0.0000       19.053       0.0000       23.390    
  3311.000000       1.0000       23.403       25.619       0.0000       19.345       0.0000       23.503    
  3311.000000       1.0000       23.403       25.619       0.0000       19.345       0.0000       23.503    
  3311.795467       1.0000       26.759       28.347       0.0000       19.700       0.0000       23.675    
  3312.243531       1.0000       28.444       29.752       0.0000       19.922       0.0000       23.802    
  3312.243531       1.0000       28.444       29.752       0.0000       19.922       0.0000       23.802    
  3312.879905       1.0000       30.674       31.632       0.0000       20.265       0.0000       24.017    
  3313.516279       1.0000       32.776       33.447       0.0000       20.675       0.0000       24.304    
  3314.789027       1.0000       36.857       37.259       0.0000       21.652       0.0000       25.045    
  3316.289027       1.0000       41.538       40.916       0.0000       22.415       0.0000       26.162    
  3317.191781       1.0000       43.944       42.397       0.0000       22.603       0.0000       26.847    
  3318.157024       1.0000       45.210       42.673       0.0000       22.504       0.0000       27.479    
  3319.108005       1.0000       44.106       41.167       0.0000       22.073       0.0000       27.915    
  3320.169661       1.0000       39.816       37.552       0.0000       21.517       0.0000       28.269    
  3321.024430       1.0000       34.745       33.762       0.0000       21.101       0.0000       28.502    
  3321.905654       1.0000       28.197       29.503       0.0000       20.697       0.0000       28.729    
  3322.437552       1.0000       23.788       26.931       0.0000       20.472       0.0000       28.853    
  3322.573833       1.0000       22.636       26.276       0.0000       20.416       0.0000       28.884    
  3322.846394       1.0000       20.224       24.973       0.0000       20.319       0.0000       28.940    
  3323.215895       1.0000       16.892       23.216       0.0000       20.234       0.0000       29.001    
  3323.630481       1.0000       13.250       21.261       0.0000       20.195       0.0000       29.048    
  3324.106784       1.0000       9.2872       19.068       0.0000       20.219       0.0000       29.074    
  3324.680421       1.0000       4.8156       16.639       0.0000       20.327       0.0000       29.042    
  3325.143480       1.0000       1.4271       14.868       0.0000       20.448       0.0000       28.954    
  3325.721049       1.0000      -2.4224       12.940       0.0000       20.615       0.0000       28.707    
  3326.580307       1.0000      -7.1326       10.580       0.0000       20.848       0.0000       27.977    
  3327.330187       1.0000      -10.519       8.9413       0.0000       21.077       0.0000       26.974    
  3327.512941       1.0000      -11.301       8.5670       0.0000       21.135       0.0000       26.709    
  3327.878450       1.0000      -12.632       7.9099       0.0000       21.262       0.0000       26.120    
  3328.372889       1.0000      -13.793       7.1950       0.0000       21.442       0.0000       25.278    
  3328.858962       1.0000      -14.167       6.6709       0.0000       21.617       0.0000       24.414    
  3329.441586       1.0000      -13.430       6.2850       0.0000       21.810       0.0000       23.302    
  3330.241201       1.0000      -10.300       6.1578       0.0000       22.017       0.0000       21.733    
  3331.350575       1.0000      -3.3570       7.0993       0.0000       22.266       0.0000       19.908    
  3332.291966       1.0000       3.4356       9.2922       0.0000       22.519       0.0000       18.989    
  3333.791966       1.0000       14.463       16.476       0.0000       23.039       0.0000       18.975    
  3335.000000       1.0000       22.908       23.486       0.0000       23.559       0.0000       19.458    
  3335.000000       1.0000       22.907       23.485       0.0000       23.559       0.0000       19.458    
  3335.995456       1.0000       29.209       29.234       0.0000       23.963       0.0000       19.943    
  3336.244483       1.0000       30.614       30.577       0.0000       24.059       0.0000       20.072    
  3336.244483       1.0000       30.614       30.577       0.0000       24.059       0.0000       20.072    
  3337.040848       1.0000       34.383       34.312       0.0000       24.401       0.0000       20.538    
  3337.715543       1.0000       36.845       36.838       0.0000       24.745       0.0000       20.996    
  3339.064935       1.0000       40.926       41.067       0.0000       25.693       0.0000       22.169    
  3340.564935       1.0000       44.749       43.456       0.0000       25.876       0.0000       23.649    
  3340.853341       1.0000       45.461       43.810       0.0000       25.852       0.0000       23.938    
  3341.430154       1.0000       46.675       43.880       0.0000       25.469       0.0000       24.508    
  3342.081733       1.0000       47.524       42.903       0.0000       24.456       0.0000       25.136    
  3342.852535       1.0000       46.666       40.272       0.0000       22.552       0.0000       25.824    
  3343.902865       1.0000       40.616       35.252       0.0000       19.807       0.0000       26.704    
  3344.745152       1.0000       33.284       30.955       0.0000       18.045       0.0000       27.366    
  3345.630001       1.0000       24.566       26.468       0.0000       16.891       0.0000       27.951    
  3346.288164       1.0000       17.685       23.354       0.0000       16.281       0.0000       28.331    
  3346.445776       1.0000       16.034       22.629       0.0000       16.148       0.0000       28.418    
  3346.508820       1.0000       15.371       22.341       0.0000       16.097       0.0000       28.452    
  3346.634910       1.0000       14.028       21.774       0.0000       16.002       0.0000       28.519    
  3346.887088       1.0000       11.277       20.681       0.0000       15.845       0.0000       28.642    
  3347.247881       1.0000       7.2611       19.197       0.0000       15.693       0.0000       28.801    
  3347.673882       1.0000       2.5171       17.540       0.0000       15.623       0.0000       28.961    
  3348.139478       1.0000      -2.5548       15.819       0.0000       15.685       0.0000       29.103    
  3348.695127       1.0000      -7.9819       13.868       0.0000       15.884       0.0000       29.179    
  3349.158665       1.0000      -11.746       12.265       0.0000       16.089       0.0000       29.156    
  3349.733714       1.0000      -14.963       10.256       0.0000       16.324       0.0000       28.972    
  3350.612864       1.0000      -17.128       7.5416       0.0000       16.565       0.0000       28.407    
  3351.360898       1.0000      -17.323       5.7565       0.0000       16.723       0.0000       27.815    
  3351.916630       1.0000      -16.573       4.7643       0.0000       16.844       0.0000       27.340    
  3352.045011       1.0000      -16.352       4.5535       0.0000       16.872       0.0000       27.228    
  3352.301774       1.0000      -15.731       4.2091       0.0000       16.928       0.0000       26.991    
  3352.389181       1.0000      -15.500       4.1008       0.0000       16.946       0.0000       26.909    
  3352.563994       1.0000      -14.964       3.9201       0.0000       16.981       0.0000       26.735    
  3352.913622       1.0000      -13.657       3.6930       0.0000       17.038       0.0000       26.363    
  3353.428354       1.0000      -11.352       3.6517       0.0000       17.111       0.0000       25.815    
  3354.218882       1.0000      -7.1425       4.1842       0.0000       17.241       0.0000       24.843    
  3355.300533       1.0000     -0.64064       5.9453       0.0000       17.491       0.0000       23.528    
  3356.221848       1.0000       5.0256       8.3853       0.0000       17.756       0.0000       22.745    
  3357.721848       1.0000       14.196       15.046       0.0000       18.414       0.0000       22.552    
  3359.000000       1.0000       21.876       21.886       0.0000       19.184       0.0000       22.888    
  3359.000000       1.0000       21.876       21.886       0.0000       19.184       0.0000       22.888    
  3359.996559       1.0000       27.602       27.377       0.0000       19.827       0.0000       23.268    
  3360.245499       1.0000       28.952       28.718       0.0000       19.992       0.0000       23.377    
  3360.245499       1.0000       28.952       28.718       0.0000       19.992       0.0000       23.377    
  3361.042746       1.0000       32.863       32.702       0.0000       20.555       0.0000       23.777    
  3361.811178       1.0000       35.997       35.962       0.0000       21.146       0.0000       24.228    
  3362.792224       1.0000       39.363       39.373       0.0000       21.956       0.0000       24.872    
  3364.292224       1.0000       43.436       42.296       0.0000       22.652       0.0000       26.034    
  3365.188688       1.0000       45.444       43.002       0.0000       22.620       0.0000       26.787    
  3366.144612       1.0000       46.446       41.879       0.0000       21.590       0.0000       27.547    
  3367.096097       1.0000       44.309       38.699       0.0000       19.644       0.0000       28.188    
  3368.161737       1.0000       36.746       33.390       0.0000       17.016       0.0000       28.900    
  3369.018830       1.0000       27.404       28.671       0.0000       14.964       0.0000       29.468    
  3369.901587       1.0000       15.879       23.721       0.0000       13.366       0.0000       29.999    
  3370.433931       1.0000       8.7362       20.797       0.0000       12.644       0.0000       30.280    
  3370.858893       1.0000       3.1386       18.504       0.0000       12.240       0.0000       30.465    
  3371.328340       1.0000      -2.7802       16.026       0.0000       12.001       0.0000       30.608    
  3371.796837       1.0000      -8.2337       13.627       0.0000       11.936       0.0000       30.685    
  3372.245484       1.0000      -12.896       11.395       0.0000       11.997       0.0000       30.695    
  3372.758818       1.0000      -17.371       8.9401       0.0000       12.179       0.0000       30.584    
  3373.234798       1.0000      -20.706       6.7681       0.0000       12.396       0.0000       30.363    
  3373.820313       1.0000      -23.445       4.3090       0.0000       12.668       0.0000       29.940    
  3374.838667       1.0000      -24.519       1.0305       0.0000       13.027       0.0000       28.892    
