#      time         order        tairmean     top       
  343.3593274       1.0000       20.999       20.727    
  344.8593274       1.0000       21.006       20.768    
  346.3593274       1.0000       21.032       20.909    
  347.8593274       1.0000       20.999       20.901    
  349.3593274       1.0000       21.000       20.913    
  350.8593274       1.0000       20.997       20.900    
  352.3593274       1.0000       20.992       20.846    
  353.8593274       1.0000       20.998       20.831    
  355.3593274       1.0000       20.999       20.816    
  356.8593274       1.0000       20.999       20.802    
  358.3593274       1.0000       20.999       20.787    
  359.8593274       1.0000       20.998       20.768    
  360.4650800       1.0000       20.998       20.761    
  360.4650800       1.0000       20.998       20.761    
  362.8650800       1.0000       20.999       20.745    
  364.3650800       1.0000       21.000       20.740    
  365.8650800       1.0000       21.000       20.732    
  367.3650800       1.0000       21.000       20.727    
  368.8650800       1.0000       21.006       20.761    
  370.3650800       1.0000       21.282       21.141    
  371.7767932       1.0000       21.645       21.492    
  373.0718212       1.0000       21.886       21.731    
  374.5718212       1.0000       21.907       21.781    
  375.6801918       1.0000       21.514       21.431    
  376.8652554       1.0000       20.987       21.007    
  377.8688145       1.0000       20.992       20.991    
  378.7613634       1.0000       20.997       20.974    
  380.2613634       1.0000       20.999       20.951    
  381.7613634       1.0000       20.999       20.927    
  383.2613634       1.0000       20.998       20.903    
  384.4702040       1.0000       20.999       20.888    
  384.4702040       1.0000       20.999       20.888    
  386.8702040       1.0000       21.000       20.859    
  388.3702040       1.0000       21.000       20.847    
  389.8702040       1.0000       21.000       20.832    
  391.3702040       1.0000       20.999       20.817    
  392.8702040       1.0000       21.001       20.818    
  394.3702040       1.0000       21.003       20.831    
  395.8702040       1.0000       20.999       20.821    
  397.3702040       1.0000       21.000       20.819    
  398.8702040       1.0000       21.000       20.814    
  400.3702040       1.0000       20.998       20.798    
  401.8702040       1.0000       20.998       20.781    
  403.3702040       1.0000       20.998       20.764    
  404.8702040       1.0000       21.000       20.757    
  406.3702040       1.0000       21.000       20.751    
  407.8702040       1.0000       21.000       20.745    
  408.4760928       1.0000       21.000       20.742    
  408.4760928       1.0000       21.000       20.742    
  410.8760928       1.0000       21.000       20.734    
  412.3760928       1.0000       21.000       20.729    
  413.8760928       1.0000       21.000       20.726    
  415.3760928       1.0000       21.000       20.723    
  416.8760928       1.0000       21.001       20.727    
  418.3760928       1.0000       21.003       20.742    
  419.8760928       1.0000       21.001       20.748    
  421.3760928       1.0000       21.002       20.766    
  422.8760928       1.0000       21.001       20.779    
  424.3760928       1.0000       20.996       20.753    
  425.8760928       1.0000       20.998       20.744    
  427.3760928       1.0000       21.000       20.739    
  428.8760928       1.0000       20.999       20.731    
  430.3760928       1.0000       20.999       20.723    
  431.8760928       1.0000       20.999       20.717    
  432.4813407       1.0000       20.999       20.715    
  432.4813407       1.0000       20.999       20.715    
  434.8813407       1.0000       21.000       20.707    
  436.3813407       1.0000       21.000       20.702    
  437.8813407       1.0000       20.999       20.697    
  439.3813407       1.0000       20.999       20.688    
  439.7066667       1.0000       20.999       20.688    
  439.7066667       1.0000       20.999       20.688    
  441.0467748       1.0000       21.011       20.719    
  441.4844444       1.0000       21.021       20.760    
  441.4844444       1.0000       21.021       20.760    
  442.5565309       1.0000       21.089       20.941    
  443.4525300       1.0000       21.403       21.251    
  444.2349426       1.0000       21.650       21.487    
  445.7349426       1.0000       22.023       21.851    
  447.2349426       1.0000       21.872       21.749    
  448.2427097       1.0000       21.192       21.157    
  449.1881582       1.0000       20.987       20.987    
  450.0723392       1.0000       20.993       20.969    
  451.2737668       1.0000       20.997       20.944    
  452.7737668       1.0000       20.998       20.918    
  454.2737668       1.0000       20.998       20.892    
  454.5400000       1.0000       20.998       20.887    
  454.5400000       1.0000       20.998       20.887    
  455.9735985       1.0000       20.999       20.863    
  456.4775108       1.0000       20.999       20.855    
  456.4775108       1.0000       20.999       20.855    
  457.1864113       1.0000       21.000       20.846    
  457.4036364       1.0000       21.000       20.843    
  457.4036364       1.0000       21.000       20.843    
  457.9707567       1.0000       21.000       20.837    
  458.2962963       1.0000       20.997       20.829    
  458.2962963       1.0000       20.997       20.829    
  458.7499926       1.0000       20.997       20.820    
  459.2036889       1.0000       20.997       20.812    
  460.1110815       1.0000       20.998       20.798    
  461.6110815       1.0000       20.999       20.781    
  463.1110815       1.0000       21.000       20.766    
  464.6110815       1.0000       21.000       20.754    
  466.1110815       1.0000       21.005       20.775    
  467.6110815       1.0000       21.004       20.800    
  467.7733333       1.0000       21.003       20.800    
  467.7733333       1.0000       21.003       20.800    
  469.2251615       1.0000       21.000       20.809    
  470.6769896       1.0000       20.997       20.795    
  472.1769896       1.0000       20.996       20.772    
  473.6769896       1.0000       20.999       20.758    
  475.1769896       1.0000       21.000       20.750    
  476.6769896       1.0000       21.000       20.742    
  478.1769896       1.0000       21.000       20.735    
  479.6769896       1.0000       21.000       20.728    
  480.4918399       1.0000       21.000       20.724    
  480.4918399       1.0000       21.000       20.724    
  482.8147649       1.0000       21.000       20.714    
  484.3147649       1.0000       21.000       20.710    
  485.8147649       1.0000       21.000       20.705    
  487.3147649       1.0000       21.000       20.703    
  488.8147649       1.0000       21.001       20.706    
  490.3147649       1.0000       21.002       20.716    
  491.8147649       1.0000       21.000       20.718    
  493.3147649       1.0000       21.001       20.727    
  494.8147649       1.0000       21.001       20.735    
  496.3147649       1.0000       20.998       20.722    
  497.8147649       1.0000       20.999       20.719    
  499.3147649       1.0000       21.000       20.719    
  500.8147649       1.0000       21.000       20.720    
  502.3147649       1.0000       21.000       20.721    
  503.8147649       1.0000       21.000       20.722    
  504.4962582       1.0000       21.000       20.723    
  504.4962582       1.0000       21.000       20.723    
  506.8962582       1.0000       21.000       20.722    
  508.3962582       1.0000       21.000       20.722    
  509.8962582       1.0000       21.000       20.723    
  511.3962582       1.0000       21.000       20.724    
  512.8962582       1.0000       21.001       20.728    
  514.3962582       1.0000       21.001       20.735    
  515.8962582       1.0000       21.001       20.744    
  517.3962582       1.0000       21.001       20.753    
  518.8962582       1.0000       21.000       20.756    
  520.3962582       1.0000       20.998       20.748    
  521.8962582       1.0000       20.999       20.745    
  523.3962582       1.0000       21.000       20.743    
  524.8962582       1.0000       21.000       20.740    
  526.3962582       1.0000       21.000       20.738    
  527.8962582       1.0000       21.000       20.735    
  528.5005296       1.0000       21.000       20.734    
  528.5005296       1.0000       21.000       20.734    
  530.9005296       1.0000       21.000       20.733    
  532.4005296       1.0000       21.000       20.730    
  533.9005296       1.0000       21.000       20.730    
  535.4005296       1.0000       21.000       20.728    
